instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00006-00000038.toc,toc,20,9,16.22222222222223,9,0.26050700002815574,"[[1], [6], [3, 8, 10, 13, 20], [15], [2], [5, 12, 14, 16, 17], [4, 7, 11], [18, 19], [9]]"
00006-00000039.toc,toc,30,9,38.99999999999999,10,12.346964600030333,"[[16], [14], [2, 9, 24, 27], [1, 30], [20, 21, 23, 26, 28, 29], [6], [3, 4, 8, 12, 19, 25], [7, 17], [15, 18, 22], [5, 10, 11, 13]]"
00006-00000040.toc,toc,24,9,25.22222222222223,9,0.9078541999915615,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000041.toc,toc,30,9,44.33333333333326,11,31.034703199984506,"[[25], [17], [3, 9, 18, 29, 30], [2, 16, 21, 27], [11, 24], [6, 8, 13, 14, 19, 23], [12, 15, 20, 26], [28], [1], [4, 7, 10, 22], [5]]"
00006-00000042.toc,toc,24,9,27.66666666666681,9,1.9078338999534026,"[[19], [23, 24], [14, 20, 21], [22], [7, 8, 9, 13, 16, 18], [3, 4, 10, 12], [15, 17], [2, 5, 6, 11], [1]]"
00006-00000043.toc,toc,20,9,20.66666666666667,6,0.3733324999921024,"[[6, 17], [3, 4, 9, 13, 15, 16, 19], [8, 11, 20], [7, 18], [10, 14], [1, 2, 5, 12]]"
00006-00000044.soc,soc,20,9,13.777777777777999,9,0.23204490006901324,"[[19], [13, 14, 17, 18], [15, 16, 20], [9, 10], [6, 8, 11, 12], [5], [7], [2, 4], [1, 3]]"
00006-00000045.toc,toc,30,7,26.857142857142776,14,1.1282159000402316,"[[10], [13, 28], [4, 17], [22, 25], [30], [6, 15], [3], [5, 19], [2, 16, 23, 24, 29], [8, 26], [11], [1, 7, 9, 18, 21, 27], [12, 20], [14]]"
00006-00000046.soc,soc,30,7,19.285714285714278,16,1.1495046000927687,"[[25], [13, 28], [19], [2, 10], [7], [15, 21], [18, 20, 30], [4], [1, 9, 17], [14], [8, 23], [26], [6, 11, 24], [3, 12, 16, 22, 27], [5], [29]]"
00006-00000047.toc,toc,30,9,21.444444444444457,15,1.118778600008227,"[[23], [29], [25, 28], [21, 30], [22, 24, 26], [10, 27], [2, 14, 17, 18], [13], [11], [4, 8], [6], [5, 20], [1, 3, 9, 15, 19], [7, 12], [16]]"
00006-00000048.soc,soc,24,9,12.111111111111114,13,0.48885799990966916,"[[20], [22, 24], [23], [15, 21], [19], [17, 18], [16], [11, 12, 13, 14], [10], [8, 9], [5, 6], [1, 2, 3, 4], [7]]"
