instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00004-00000095.soc,soc,3,1074,0.8398510242085659,1,0.005383300012908876,"[[1, 2, 3]]"
00004-00000096.soc,soc,3,371,0.6172506737932584,1,0.0045900000259280205,"[[1, 2, 3]]"
00004-00000097.soc,soc,3,1216,0.8618421052692851,2,0.004675399977713823,"[[1, 2], [3]]"
00004-00000098.soc,soc,3,695,1.0402877697714423,1,0.006519399932585657,"[[1, 2, 3]]"
00004-00000099.soc,soc,3,383,0.9582245430721253,2,0.0044976999051868916,"[[2], [1, 3]]"
00004-00000100.soc,soc,3,440,1.0363636363170703,2,0.0055077000288292766,"[[3], [1, 2]]"
00004-00000101.soc,soc,4,1256,2.1958598725195193,2,0.006894899997860193,"[[4], [1, 2, 3]]"
00004-00000102.soc,soc,4,382,2.3455497382747503,2,0.011347100022248924,"[[2, 3, 4], [1]]"
00004-00000103.soc,soc,4,411,2.299270072998366,2,0.011178000015206635,"[[4], [1, 2, 3]]"
00004-00000104.soc,soc,4,625,2.0016000001572074,2,0.011190199991688132,"[[1, 2, 4], [3]]"
00004-00000105.soc,soc,4,362,2.2817679557830957,2,0.0076431999914348125,"[[3, 4], [1, 2]]"
00004-00000106.soc,soc,4,718,1.4373259053917078,2,0.011607699911110103,"[[1], [2, 3, 4]]"
00004-00000107.soc,soc,4,494,1.9716599190085449,2,0.010592699982225895,"[[2, 3], [1, 4]]"
00004-00000108.soc,soc,4,384,2.3177083331781136,3,0.015200800029560924,"[[3], [1, 2], [4]]"
00004-00000109.soc,soc,4,419,1.9069212409400944,2,0.013804699992761016,"[[1], [2, 3, 4]]"
00004-00000110.soc,soc,4,431,1.9651972156594963,3,0.006945500033907592,"[[2], [1], [3, 4]]"
00004-00000111.soc,soc,4,390,2.251282051243843,2,0.011388099985197186,"[[2, 4], [1, 3]]"
00004-00000112.soc,soc,4,473,2.1754756868628875,3,0.014198999968357384,"[[4], [1], [2, 3]]"
00004-00000113.soc,soc,4,422,2.298578199052133,1,0.011363300029188395,"[[1, 2, 3, 4]]"
00004-00000114.soc,soc,4,494,2.4210526316336205,1,0.011322400067001581,"[[1, 2, 3, 4]]"
00004-00000115.soc,soc,4,362,2.022099447560121,2,0.01004970003850758,"[[2, 4], [1, 3]]"
00004-00000116.soc,soc,4,387,1.4961240308302712,3,0.011222100001759827,"[[2], [1, 3], [4]]"
00004-00000117.soc,soc,4,518,2.0579150580741743,1,0.006962000043131411,"[[1, 2, 3, 4]]"
00004-00000118.soc,soc,4,1187,2.052232518906508,2,0.010724300052970648,"[[2, 3], [1, 4]]"
00004-00000119.soc,soc,4,389,1.061696657921118,2,0.007366099976934493,"[[3], [1, 2, 4]]"
00004-00000120.soc,soc,4,674,1.845697329456307,2,0.01014599995687604,"[[1, 2, 4], [3]]"
00004-00000121.soc,soc,4,472,2.237288135573489,2,0.011398300062865019,"[[3], [1, 2, 4]]"
00004-00000122.soc,soc,4,529,1.5633270320344352,2,0.011228600051254034,"[[1], [2, 3, 4]]"
00004-00000123.soc,soc,4,376,1.914893617080723,1,0.006100600003264844,"[[1, 2, 3, 4]]"
00004-00000124.soc,soc,4,506,1.7905138339966964,2,0.010210399981588125,"[[1, 4], [2, 3]]"
00004-00000125.soc,soc,4,440,1.9909090909514235,2,0.010583300027064979,"[[1, 2], [3, 4]]"
00004-00000126.soc,soc,4,379,1.538258574939871,3,0.009741000016219914,"[[3], [4], [1, 2]]"
00004-00000127.soc,soc,4,379,1.778364116115874,1,0.0101713000331074,"[[1, 2, 3, 4]]"
00004-00000128.soc,soc,4,643,1.9331259719185927,3,0.00978439999744296,"[[3], [2, 4], [1]]"
00004-00000129.soc,soc,4,369,2.1951219511172937,2,0.0060171999502927065,"[[3, 4], [1, 2]]"
00004-00000130.soc,soc,4,412,1.9902912620048139,2,0.014345599920488894,"[[4], [1, 2, 3]]"
00004-00000131.soc,soc,4,420,1.680952380905815,1,0.0061431999783962965,"[[1, 2, 3, 4]]"
00004-00000132.soc,soc,4,363,0.9862258952815272,1,0.004656099947169423,"[[1, 2, 3, 4]]"
00004-00000133.soc,soc,4,525,1.9733333333333332,2,0.009991299943067133,"[[2, 3], [1, 4]]"
00004-00000134.soc,soc,4,357,2.1568627452284765,1,0.010066600050777197,"[[1, 2, 3, 4]]"
00004-00000135.soc,soc,4,447,1.2617449663653428,2,0.006437599891796708,"[[1, 4], [2, 3]]"
00004-00000136.soc,soc,4,403,1.8461538463624119,2,0.011276000062935054,"[[1, 3], [2, 4]]"
00004-00000137.soc,soc,4,373,2.048257372759647,1,0.01078630005940795,"[[1, 2, 3, 4]]"
00004-00000138.soc,soc,4,588,1.7482993198023336,1,0.010802800068631768,"[[1, 2, 3, 4]]"
00004-00000139.soc,soc,4,525,1.9428571427502626,2,0.011394500033929944,"[[1, 2], [3, 4]]"
00004-00000140.soc,soc,4,352,0.47159090909090895,1,0.0057721000630408525,"[[1, 2, 3, 4]]"
00004-00000141.soc,soc,4,378,2.100529100620262,1,0.006126500084064901,"[[1, 2, 3, 4]]"
00004-00000142.soc,soc,4,803,1.6849315067994433,2,0.013633199967443943,"[[3], [1, 2, 4]]"
00004-00000143.soc,soc,4,362,1.5580110497469113,2,0.010869899997487664,"[[2], [1, 3, 4]]"
00004-00000144.soc,soc,4,395,1.9696202532400058,1,0.008206999977119267,"[[1, 2, 3, 4]]"
00004-00000145.soc,soc,4,486,1.93004115220876,1,0.005345199955627322,"[[1, 2, 3, 4]]"
00004-00000146.soc,soc,4,449,1.1937639197839722,1,0.005680799949914217,"[[1, 2, 3, 4]]"
00004-00000147.soc,soc,4,400,1.5249999999813737,1,0.005377900088205934,"[[1, 2, 3, 4]]"
00004-00000148.soc,soc,4,485,1.4618556702730352,2,0.008358400082215667,"[[2], [1, 3, 4]]"
00004-00000149.soc,soc,4,430,1.1860465117524446,1,0.005715899984352291,"[[1, 2, 3, 4]]"
00004-00000150.soc,soc,4,408,1.367647058768746,2,0.007343700039200485,"[[2], [1, 3, 4]]"
00004-00000151.soc,soc,4,394,1.9898477157443142,1,0.005686999997124076,"[[1, 2, 3, 4]]"
00004-00000152.soc,soc,4,712,1.5646067416724447,2,0.009932200075127184,"[[3], [1, 2, 4]]"
00004-00000153.soc,soc,4,380,1.9421052633073965,3,0.006164099904708564,"[[1], [3, 4], [2]]"
00004-00000154.soc,soc,4,547,1.9104204752969418,2,0.009669399936683476,"[[1, 2, 4], [3]]"
00004-00000155.soc,soc,4,436,2.1467889906761637,1,0.008865099982358515,"[[1, 2, 3, 4]]"
00004-00000156.soc,soc,4,391,1.9156010231274705,2,0.011693999986164272,"[[1], [2, 3, 4]]"
00004-00000157.soc,soc,4,554,2.1010830325363643,1,0.0045486000599339604,"[[1, 2, 3, 4]]"
00004-00000158.soc,soc,4,355,2.070422535157487,2,0.014349100063554943,"[[1, 3, 4], [2]]"
00004-00000159.soc,soc,4,443,2.0067720088196404,2,0.007764199981465936,"[[4], [1, 2, 3]]"
00004-00000160.soc,soc,4,350,2.2342857142857144,2,0.005673800013028085,"[[3, 4], [1, 2]]"
00004-00000161.soc,soc,4,447,0.5950782997762865,1,0.00489980005659163,"[[1, 2, 3, 4]]"
00004-00000162.soc,soc,4,389,2.043701799524766,3,0.013247099937871099,"[[3], [1, 4], [2]]"
00004-00000163.soc,soc,4,532,1.5225563910177073,1,0.0054357999470084906,"[[1, 2, 3, 4]]"
00004-00000164.soc,soc,4,512,1.69140625,2,0.0073084000032395124,"[[2, 3, 4], [1]]"
00004-00000165.soc,soc,4,883,2.2797281993497673,2,0.010718700010329485,"[[4], [1, 2, 3]]"
00004-00000166.soc,soc,4,448,1.3660714284383824,1,0.006157400086522102,"[[1, 2, 3, 4]]"
00004-00000167.soc,soc,4,408,1.9950980393069924,2,0.009307300089858472,"[[2, 3], [1, 4]]"
00004-00000168.soc,soc,4,405,1.7901234569441942,3,0.008901800028979778,"[[2], [4], [1, 3]]"
00004-00000169.soc,soc,4,583,1.032590051387288,1,0.005375399952754378,"[[1, 2, 3, 4]]"
00004-00000170.soc,soc,4,473,1.7737843551462313,2,0.008699199999682605,"[[2, 3, 4], [1]]"
00004-00000171.soc,soc,4,384,2.1302083333333335,2,0.007119199959561229,"[[3, 4], [1, 2]]"
00004-00000172.soc,soc,4,446,1.9596412557515528,2,0.008901800028979778,"[[4], [1, 2, 3]]"
00004-00000173.soc,soc,4,358,2.055865921887866,1,0.0055816000094637275,"[[1, 2, 3, 4]]"
00004-00000174.soc,soc,4,420,2.0428571427440536,2,0.009182399953715503,"[[2, 3], [1, 4]]"
00004-00000175.soc,soc,4,425,1.872941176515511,2,0.014360600034706295,"[[2, 3], [1, 4]]"
00004-00000176.soc,soc,4,388,1.9639175257755963,1,0.009729899931699038,"[[1, 2, 3, 4]]"
00004-00000177.soc,soc,4,903,2.032115171548724,2,0.010346399969421327,"[[3], [1, 2, 4]]"
00004-00000178.soc,soc,4,366,1.8524590161657013,3,0.009309700108133256,"[[1], [3, 4], [2]]"
00004-00000179.soc,soc,4,454,1.5770925110439864,2,0.009364700061269104,"[[1, 3], [2, 4]]"
00004-00000180.soc,soc,4,392,1.897959183678221,2,0.010872700018808246,"[[1, 4], [2, 3]]"
00004-00000181.soc,soc,4,731,1.8755129957584367,3,0.014222299912944436,"[[3], [4], [1, 2]]"
00004-00000182.soc,soc,4,578,1.3979238753414882,1,0.010783499921672046,"[[1, 2, 3, 4]]"
00004-00000183.soc,soc,4,440,2.4227272728119384,1,0.005982500035315752,"[[1, 2, 3, 4]]"
00004-00000184.soc,soc,4,412,1.7912621360760437,2,0.005800900049507618,"[[3, 4], [1, 2]]"
00004-00000185.soc,soc,4,510,1.7176470587331363,2,0.010109600028954446,"[[2], [1, 3, 4]]"
00004-00000186.soc,soc,4,417,1.8057553956694945,2,0.006257600034587085,"[[3], [1, 2, 4]]"
00004-00000187.soc,soc,4,1207,1.9204639603095262,1,0.006036299979314208,"[[1, 2, 3, 4]]"
00004-00000188.soc,soc,4,623,2.0208667736040073,2,0.013424300006590784,"[[1, 2, 3], [4]]"
00004-00000189.soc,soc,4,403,1.955334987593052,1,0.004332200041972101,"[[1, 2, 3, 4]]"
00004-00000190.soc,soc,4,535,2.0654205608203413,2,0.010702600004151464,"[[3], [1, 2, 4]]"
00004-00000191.soc,soc,4,858,1.561771561953376,1,0.005974599975161254,"[[1, 2, 3, 4]]"
00004-00000192.soc,soc,4,823,1.7679222356867528,2,0.009393300046212971,"[[1, 3, 4], [2]]"
00004-00000193.soc,soc,4,801,2.1335830213161957,2,0.010039799963124096,"[[3], [1, 2, 4]]"
00004-00000194.soc,soc,4,418,2.009569378038334,2,0.013975200010463595,"[[1], [2, 3, 4]]"
00004-00000195.soc,soc,4,657,1.7929984779175814,4,0.004183000070042908,"[[4], [1], [2], [3]]"
00004-00000196.soc,soc,4,1814,1.6846747520683147,3,0.009055000031366944,"[[3], [1, 4], [2]]"
00004-00000197.soc,soc,4,382,1.9738219895799944,2,0.00933720008470118,"[[4], [1, 2, 3]]"
00004-00000198.soc,soc,4,732,1.55191256820041,2,0.008519699913449585,"[[2], [1, 3, 4]]"
00004-00000199.soc,soc,4,525,1.8819047619415712,1,0.009606100036762655,"[[1, 2, 3, 4]]"
00004-00000200.soc,soc,4,391,1.6470588236663715,1,0.0050873999716714025,"[[1, 2, 3, 4]]"
