instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00068-00000001.soi,soi,10,23,15.633208962109215,4,1.014233800000511,"[[6, 9], [1], [2, 4, 5, 7, 8, 10], [3]]"
00068-00000002.soi,soi,14,15,34.13672438672439,4,4.9389827999984846,"[[13], [11], [1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 14], [4]]"
00068-00000003.soi,soi,9,15,12.285714285714285,4,0.0639324999647215,"[[1, 3, 8, 9], [7], [5], [2, 4, 6]]"
00068-00000004.soi,soi,17,15,29.77777777777778,3,2.5325651000021026,"[[1], [3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [2]]"
