instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00068-00000028.soi,soi,14,15,35.98124098124098,4,7.573994499980472,"[[1, 2, 3, 5, 6, 7, 9, 10, 11, 13], [4], [8], [12, 14]]"
00068-00000029.soi,soi,11,15,17.066666666666666,6,2.269525000010617,"[[1, 2, 3, 4, 7, 8], [5], [6], [9], [10], [11]]"
00068-00000030.soi,soi,8,15,7.662587412587412,4,0.03378490003524348,"[[1, 2, 3, 8], [4, 6], [5], [7]]"
00068-00000031.soi,soi,7,15,8.173015873015872,5,0.020805299980565906,"[[1, 3], [2], [4, 5], [6], [7]]"
00068-00000032.soi,soi,12,21,27.223495785260496,2,0.2271578999934718,"[[1], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00068-00000033.soi,soi,9,15,12.238095238095239,4,0.07769459998235106,"[[1, 3, 6, 9], [2, 8], [4, 7], [5]]"
00068-00000034.soi,soi,10,23,7.907608695652172,6,0.04470169998239726,"[[1, 9], [2, 8], [3], [4, 5, 6], [7], [10]]"
00068-00000035.soi,soi,4,15,1.4190476189833134,4,0.0053168999729678035,"[[1], [2], [3], [4]]"
00068-00000036.soi,soi,11,15,19.04935064935065,3,0.07892790000187233,"[[1, 2, 3, 4, 5, 6, 7, 11], [8], [9, 10]]"
00068-00000037.soi,soi,12,15,21.363636363636367,3,0.10984150000149384,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [7], [12]]"
00068-00000038.soi,soi,8,15,9.64102564102564,6,0.11236700002336875,"[[1], [2, 6], [3], [4], [5], [7, 8]]"
00068-00000039.soi,soi,7,15,7.267399267399267,4,0.025923300010617822,"[[1, 2, 4], [3], [5], [6, 7]]"
00068-00000040.soi,soi,8,15,11.21025641025641,3,0.06871690001571551,"[[1, 2, 3, 5], [4, 7], [6, 8]]"
00068-00000041.soi,soi,8,15,10.0,2,0.028958600014448166,"[[1, 2, 3, 4, 5, 7, 8], [6]]"
00068-00000042.soi,soi,20,15,48.88412698412698,3,10.647041300020646,"[[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [5, 9], [20]]"
00068-00000043.soi,soi,7,15,8.05,2,0.18398179998621345,"[[1, 2, 3, 5, 6], [4, 7]]"
00068-00000044.soi,soi,8,15,10.866810966810965,6,0.06695760000729933,"[[1], [2], [3, 6], [4, 7], [5], [8]]"
00068-00000045.soi,soi,10,15,15.689682539682536,5,0.11087749997386709,"[[1, 2, 3, 10], [4, 7], [5], [6, 8], [9]]"
00068-00000046.soi,soi,12,15,25.864646464646466,3,1.626800199970603,"[[1, 2, 3, 5, 7, 8, 9, 10, 11, 12], [4], [6]]"
00068-00000047.soi,soi,8,15,10.802197802197803,1,0.028255899960640818,"[[1, 2, 3, 4, 5, 6, 7, 8]]"
00068-00000048.soi,soi,9,15,14.352380952380951,6,0.22398809995502234,"[[1, 4, 5, 7], [2], [3], [6], [8], [9]]"
00068-00000049.soi,soi,12,15,23.09285714285714,2,0.0916406000033021,"[[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12], [4]]"
00068-00000050.soi,soi,7,15,7.423443223443224,2,0.016510199988260865,"[[1, 2, 5, 6], [3, 4, 7]]"
00068-00000051.soi,soi,9,21,8.964614298670027,6,0.03315590001875535,"[[1], [2], [3, 4, 7, 9], [5], [6], [8]]"
00068-00000052.soi,soi,7,15,5.885314685314686,2,0.017715999973006546,"[[1, 4, 7], [2, 3, 5, 6]]"
00068-00000053.soi,soi,9,15,11.653968253968253,3,0.06148969999048859,"[[1, 5, 7, 8, 9], [2, 3, 6], [4]]"
00068-00000054.soi,soi,12,15,20.095670995670996,2,0.09314990002894774,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12], [11]]"
00068-00000055.soi,soi,5,15,2.5466200466200464,3,0.007187600014731288,"[[1, 3, 4], [2], [5]]"
00068-00000056.soi,soi,6,15,5.97991452991453,4,0.01780460000736639,"[[1, 3, 6], [2], [4], [5]]"
00068-00000057.soi,soi,8,15,8.198051948051948,3,0.032491100020706654,"[[1, 3, 6, 8], [2, 5, 7], [4]]"
00068-00000058.soi,soi,10,15,13.689682539682542,1,0.06287179997889325,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000059.soi,soi,4,15,2.0785714286379515,3,0.008370800002012402,"[[1, 3], [2], [4]]"
00068-00000060.soi,soi,8,15,6.881257631257633,6,0.02852519997395575,"[[1], [2], [3, 6], [4, 5], [7], [8]]"
00068-00000061.soi,soi,6,15,3.2793650793650793,3,0.015043099992908537,"[[1, 4], [2], [3, 5, 6]]"
00068-00000062.soi,soi,11,15,17.566666666666666,2,0.06883469998138025,"[[1, 8], [2, 3, 4, 5, 6, 7, 9, 10, 11]]"
00068-00000063.soi,soi,10,21,16.848300237773923,7,1.6664421999594197,"[[1, 7], [2], [3], [4, 5, 8], [6], [9], [10]]"
00068-00000064.soi,soi,11,15,21.711111111111112,2,1.1553507999633439,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [7]]"
00068-00000065.soi,soi,21,15,55.292568542568524,2,30.807777599955443,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20], [18, 21]]"
00068-00000066.soi,soi,10,15,15.144455544455543,7,0.09293829998932779,"[[1], [2, 3, 5], [4], [6, 10], [7], [8], [9]]"
00068-00000067.soi,soi,7,15,7.785914085914086,2,0.022373200044967234,"[[1], [2, 3, 4, 5, 6, 7]]"
00068-00000068.soi,soi,8,15,10.546536796536797,2,0.03435679996619001,"[[1, 3, 4, 5, 6, 7, 8], [2]]"
00068-00000069.soi,soi,8,23,8.88560432702309,4,0.028416600020136684,"[[1, 4, 7, 8], [2, 6], [3], [5]]"
00068-00000070.soi,soi,11,15,16.055555555555557,2,0.06852160004200414,"[[1, 2, 3, 5, 7, 8, 9, 10, 11], [4, 6]]"
00068-00000071.soi,soi,7,15,8.707142857142857,5,0.03625070000998676,"[[1, 3, 5], [2], [4], [6], [7]]"
00068-00000072.soi,soi,9,15,10.666666666666666,5,0.03710219997446984,"[[1, 2, 6, 9], [3, 8], [4], [5], [7]]"
00068-00000073.soi,soi,6,15,5.265279165279165,3,0.015626800013706088,"[[1, 2, 5, 6], [3], [4]]"
00068-00000074.soi,soi,10,21,16.36941946941947,2,0.0909580999868922,"[[1, 3, 4, 5, 6, 7, 8, 9, 10], [2]]"
00068-00000075.soi,soi,6,15,5.977922077922079,2,0.017745900026056916,"[[1, 4, 6], [2, 3, 5]]"
00068-00000076.soi,soi,5,15,2.3145743145743145,2,0.006537600012961775,"[[1, 2, 5], [3, 4]]"
00068-00000077.soi,soi,6,15,6.53023643023643,2,0.017222599999513477,"[[1, 3, 4, 5, 6], [2]]"
00068-00000078.soi,soi,6,15,5.4493894993895,1,0.012763499980792403,"[[1, 2, 3, 4, 5, 6]]"
00068-00000079.soi,soi,15,15,41.30822510822511,3,1.5916846999898553,"[[1, 11], [2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14], [10, 15]]"
00068-00000080.soi,soi,13,21,19.522791828054988,6,0.1059366999543272,"[[1], [2, 4], [3, 7, 8, 9], [5, 10, 12, 13], [6], [11]]"
00068-00000081.soi,soi,6,15,4.468253968253968,2,0.015195799991488457,"[[1, 2, 3, 4, 6], [5]]"
00068-00000082.soi,soi,8,15,7.915906315906314,3,0.025894299964420497,"[[1], [2, 3, 5, 6, 7, 8], [4]]"
00068-00000083.soi,soi,10,15,19.31465201465201,1,1.2889531999826431,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000084.soi,soi,15,15,35.542568542568546,4,7.305894699995406,"[[1, 11], [2, 3, 5, 10, 15], [4, 7, 8, 9, 12], [6, 13, 14]]"
00068-00000085.soi,soi,10,15,13.565367965367965,2,0.10778750001918525,"[[1, 2, 3, 5, 8], [4, 6, 7, 9, 10]]"
00068-00000086.soi,soi,14,23,23.55607683734282,6,0.12552150001283735,"[[1], [2, 4, 5, 8, 9, 12], [3, 7, 14], [6, 13], [10], [11]]"
00068-00000087.soi,soi,12,15,24.78333333333333,2,0.9072875999845564,"[[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12], [5]]"
00068-00000088.soi,soi,14,15,42.07142857142857,4,9.562990400008857,"[[1, 3, 4, 6, 7, 8, 13], [2, 10], [5, 9], [11, 12, 14]]"
00068-00000089.soi,soi,14,15,35.48943833943832,4,6.035043399955612,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 14], [7], [12], [13]]"
00068-00000090.soi,soi,7,15,5.755555555555555,2,0.025090299954172224,"[[1, 2, 3, 5, 6, 7], [4]]"
00068-00000091.soi,soi,10,21,13.27877854000145,4,0.06410769996000454,"[[1, 2, 3, 5, 8, 10], [4, 6], [7], [9]]"
00068-00000092.soi,soi,8,15,6.9369408369408365,5,0.02746030001435429,"[[1], [2], [3, 4, 7, 8], [5], [6]]"
00068-00000093.soi,soi,10,15,13.470279720279718,3,0.0809187000268139,"[[1, 3, 4, 7], [2], [5, 6, 8, 9, 10]]"
00068-00000094.soi,soi,9,15,11.59963924963925,5,0.04138130001956597,"[[1, 6, 7, 9], [2, 8], [3], [4], [5]]"
00068-00000095.soi,soi,10,21,16.245310245310243,5,1.4319234999711625,"[[1], [2], [3, 4, 7, 8, 10], [5, 6], [9]]"
00068-00000096.soi,soi,7,21,7.657758031442241,6,0.033825599995907396,"[[1, 6], [2], [3], [4], [5], [7]]"
00068-00000097.soi,soi,7,21,5.974342814048696,3,0.0173244999605231,"[[1, 2, 3, 4, 6], [5], [7]]"
00068-00000098.soi,soi,12,21,23.74585283997049,5,0.7305548999574967,"[[1, 2, 7, 8, 11, 12], [3], [4, 5], [6, 10], [9]]"
00068-00000099.soi,soi,9,21,12.53665648077413,2,0.047989999991841614,"[[1], [2, 3, 4, 5, 6, 7, 8, 9]]"
00068-00000100.soi,soi,8,15,7.561904761904762,4,0.029778400028590113,"[[1, 3, 8], [2], [4], [5, 6, 7]]"
00068-00000101.soi,soi,9,15,11.454545454545455,5,0.03881529998034239,"[[1, 7], [2, 4], [3, 5], [6], [8, 9]]"
00068-00000102.soi,soi,9,21,9.280649699457749,3,0.029299299989361316,"[[1, 4], [2, 3, 5, 6, 9], [7, 8]]"
00068-00000103.soi,soi,8,15,5.8996336996337,6,0.024058600014541298,"[[1, 2, 7], [3], [4], [5], [6], [8]]"
00068-00000104.soi,soi,8,15,9.038095238095238,2,0.0302320999908261,"[[1, 3, 4, 5, 6, 7, 8], [2]]"
00068-00000105.soi,soi,14,15,24.011904761904763,2,0.28278140001930296,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [14]]"
00068-00000106.soi,soi,7,15,5.3181818181818175,4,0.021387599990703166,"[[1], [2, 4, 5], [3], [6, 7]]"
00068-00000107.soi,soi,9,20,14.508986928104575,2,0.13078740000491962,"[[1, 2, 3, 4, 5, 9], [6, 7, 8]]"
00068-00000108.soi,soi,7,15,8.914285714285715,3,0.025958799989894032,"[[1], [2, 4, 6], [3, 5, 7]]"
00068-00000109.soi,soi,11,15,20.834798534798537,2,0.15781760000390932,"[[1], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]"
00068-00000110.soi,soi,9,15,14.181818181818183,5,0.8209079999942333,"[[1, 9], [2, 5, 7], [3, 6], [4], [8]]"
00068-00000111.soi,soi,8,15,7.665151515151515,4,0.026000200014095753,"[[1, 3, 6], [2, 4, 7], [5], [8]]"
00068-00000112.soi,soi,7,21,7.1761904761904765,4,0.018698900006711483,"[[1, 3, 4, 7], [2], [5], [6]]"
00068-00000113.soi,soi,19,21,47.49946524064171,3,7.272759200015571,"[[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19], [8], [15]]"
00068-00000114.soi,soi,11,15,19.133333333333333,4,1.0276067999657243,"[[1, 7], [2, 5], [3, 4, 6, 8, 10, 11], [9]]"
00068-00000115.soi,soi,5,15,2.0,2,0.0098854000098072,"[[1, 2, 4, 5], [3]]"
00068-00000116.soi,soi,7,15,7.315367965367965,4,0.014955799968447536,"[[1], [2, 3, 4, 5], [6], [7]]"
00068-00000117.soi,soi,6,15,4.423465423465423,4,0.015360399964265525,"[[1, 5], [2, 3], [4], [6]]"
00068-00000118.soi,soi,6,15,5.961904761904761,3,0.023841599992010742,"[[1, 3, 4, 5], [2], [6]]"
00068-00000119.soi,soi,5,15,0.7472527472527473,4,0.008174900023732334,"[[1, 4], [2], [3], [5]]"
00068-00000120.soi,soi,5,15,2.194871794871794,3,0.009119900001678616,"[[1, 2], [3, 5], [4]]"
00068-00000121.soi,soi,6,15,5.3238095238095235,3,0.0239278000080958,"[[1, 3, 4, 5], [2], [6]]"
00068-00000122.soi,soi,10,15,17.65284715284715,3,0.11765089997788891,"[[1], [2, 3, 4, 5, 6, 8, 9, 10], [7]]"
00068-00000123.soi,soi,10,15,13.516666666666667,4,0.17065459996229038,"[[1, 3, 4, 8, 9, 10], [2, 7], [5], [6]]"
00068-00000124.soi,soi,5,15,2.8901098901098905,5,0.013271900010295212,"[[1], [2], [3], [4], [5]]"
00068-00000125.soi,soi,6,15,4.7206682206682204,2,0.014068899967242032,"[[1, 3], [2, 4, 5, 6]]"
00068-00000126.soi,soi,7,15,7.83030303030303,4,0.021075099997688085,"[[1, 6], [2, 5], [3], [4, 7]]"
00068-00000127.soi,soi,9,15,12.55978465978466,4,0.1399288999964483,"[[1, 2, 7], [3, 6, 8, 9], [4], [5]]"
00068-00000128.soi,soi,8,21,8.521619556913675,4,0.08179199998266995,"[[1], [2, 4, 8], [3, 6, 7], [5]]"
00068-00000129.soi,soi,8,15,11.10955710955711,4,0.029889500001445413,"[[1, 3, 8], [2], [4, 5, 6], [7]]"
00068-00000130.soi,soi,8,21,8.555020796197267,2,0.025678500009234995,"[[1, 2, 4, 5, 6, 7, 8], [3]]"
00068-00000131.soi,soi,9,15,11.533333333333333,4,0.031003599986433983,"[[1, 3, 6, 7, 9], [2], [4, 5], [8]]"
00068-00000132.soi,soi,9,15,10.34848484848485,4,0.03891329996986315,"[[1, 3, 5], [2, 4], [6, 8, 9], [7]]"
00068-00000133.soi,soi,7,15,9.924603174603174,3,0.023695599986240268,"[[1, 3], [2, 6], [4, 5, 7]]"
00068-00000134.soi,soi,9,21,15.648930481283422,2,0.550720100000035,"[[1, 2, 3, 4, 5, 7, 8, 9], [6]]"
00068-00000135.soi,soi,12,21,18.617338217338222,3,0.1810037000104785,"[[1, 10], [2, 6, 7, 8, 9, 11, 12], [3, 4, 5]]"
00068-00000136.soi,soi,6,15,2.0666666666666664,5,0.010849200014490634,"[[1], [2, 4], [3], [5], [6]]"
00068-00000137.soi,soi,4,21,2.3399711399288075,1,0.00700939999660477,"[[1, 2, 3, 4]]"
00068-00000138.soi,soi,10,15,15.358585858585858,4,0.049750100006349385,"[[1, 4, 8, 9], [2, 3, 7], [5, 6], [10]]"
00068-00000139.soi,soi,6,15,4.965750915750915,3,0.015161800023633987,"[[1, 3, 5, 6], [2], [4]]"
00068-00000140.soi,soi,7,15,5.835986235986236,4,0.01426490000449121,"[[1], [2, 3, 6, 7], [4], [5]]"
00068-00000141.soi,soi,10,15,18.45128205128205,5,0.615057600021828,"[[1, 5], [2, 4, 7, 10], [3], [6, 9], [8]]"
00068-00000142.soi,soi,10,15,16.35021645021645,8,0.13958209997508675,"[[1], [2], [3], [4], [5, 9], [6], [7, 8], [10]]"
00068-00000143.soi,soi,18,15,54.60634920634921,2,29.722520699957386,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18], [11, 15, 17]]"
00068-00000144.soi,soi,12,21,20.093781785809647,8,0.12632700003450736,"[[1], [2, 3, 10], [4, 9], [5, 11], [6], [7], [8], [12]]"
00068-00000145.soi,soi,5,21,3.3132832080200503,2,0.00850729999365285,"[[1, 2, 3, 5], [4]]"
00068-00000146.soi,soi,11,21,17.182173382173385,5,0.11842750001233071,"[[1], [2, 3, 4, 5, 9, 10, 11], [6], [7], [8]]"
00068-00000147.soi,soi,9,21,12.267435342435343,3,0.038528099947143346,"[[1, 2, 3, 5], [4, 6, 7], [8, 9]]"
00068-00000148.soi,soi,8,15,11.75924075924076,5,0.668851199967321,"[[1], [2, 5, 7], [3], [4, 8], [6]]"
00068-00000149.soi,soi,6,21,2.2857142857142856,4,0.012349899974651635,"[[1], [2, 4], [3], [5, 6]]"
00068-00000150.soi,soi,9,15,17.036263736263734,1,1.1827745999908075,"[[1, 2, 3, 4, 5, 6, 7, 8, 9]]"
00068-00000151.soi,soi,10,15,13.378571428571428,7,0.05956320004770532,"[[1], [2, 4], [3], [5, 6, 7], [8], [9], [10]]"
00068-00000152.soi,soi,5,15,3.162337662337662,2,0.012059000029694289,"[[1], [2, 3, 4, 5]]"
00068-00000153.soi,soi,9,15,14.048107448107446,3,0.16154689999530092,"[[1], [2, 3, 5, 6, 8, 9], [4, 7]]"
00068-00000154.soi,soi,4,15,1.8470862471041571,1,0.00882160000037402,"[[1, 2, 3, 4]]"
00068-00000155.soi,soi,10,15,16.28888888888889,1,0.06489749997854233,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000156.soi,soi,11,15,21.778205128205126,4,0.06676260003587231,"[[1, 7], [2, 3, 5, 6, 8, 9, 10], [4], [11]]"
00068-00000157.soi,soi,5,15,3.4190476190476184,2,0.009704899974167347,"[[1, 5], [2, 3, 4]]"
00068-00000158.soi,soi,9,15,12.592207792207793,3,0.7755786000052467,"[[1, 3, 4, 5, 8, 9], [2, 6], [7]]"
00068-00000159.soi,soi,9,15,7.872710622710622,6,0.034415600006468594,"[[1, 2], [3, 6], [4], [5, 9], [7], [8]]"
00068-00000160.soi,soi,5,15,1.9047619047619042,3,0.01245730003574863,"[[1], [2], [3, 4, 5]]"
00068-00000161.soi,soi,6,15,5.078787878787879,4,0.019512000028043985,"[[1, 3], [2], [4], [5, 6]]"
00068-00000162.soi,soi,7,15,9.304473304473305,2,0.023534500040113926,"[[1, 3, 4, 5, 7], [2, 6]]"
00068-00000163.soi,soi,6,15,2.415850815850816,2,0.015070300025399774,"[[1, 2, 4, 5, 6], [3]]"
00068-00000164.soi,soi,9,15,12.346320346320347,4,0.1525155000272207,"[[1, 5, 6, 7, 9], [2, 3], [4], [8]]"
00068-00000165.soi,soi,4,15,1.641414141590528,1,0.004158600000664592,"[[1, 2, 3, 4]]"
00068-00000166.soi,soi,6,15,3.942857142857142,2,0.015528100018855184,"[[1, 5, 6], [2, 3, 4]]"
00068-00000167.soi,soi,9,21,10.062383230804286,3,0.0340373000362888,"[[1], [2, 3, 5, 6, 7, 8, 9], [4]]"
00068-00000168.soi,soi,6,15,5.3232323232323235,4,0.015405100013595074,"[[1], [2, 3, 4], [5], [6]]"
00068-00000169.soi,soi,4,21,0.9047619048173408,3,0.010924599948339164,"[[1], [2, 3], [4]]"
00068-00000170.soi,soi,6,15,2.981573981573982,4,0.01052240002900362,"[[1], [2, 5, 6], [3], [4]]"
00068-00000171.soi,soi,5,15,3.078366078366078,1,0.00707609998062253,"[[1, 2, 3, 4, 5]]"
00068-00000172.soi,soi,6,15,6.403030303030302,3,0.01401599997188896,"[[1, 4, 5, 6], [2], [3]]"
00068-00000173.soi,soi,6,15,4.238888888888889,4,0.011290399997960776,"[[1, 3, 5], [2], [4], [6]]"
00068-00000174.soi,soi,7,21,6.557894736842105,4,0.014713399985339493,"[[1, 4], [2, 6], [3, 5], [7]]"
00068-00000175.soi,soi,6,15,2.94908424908425,3,0.014351200021337718,"[[1, 2, 3], [4, 5], [6]]"
00068-00000176.soi,soi,8,21,5.479120879120879,3,0.02541260002180934,"[[1, 3, 4, 5, 6, 8], [2], [7]]"
00068-00000177.soi,soi,9,23,9.507359307359307,4,0.03796940000029281,"[[1, 3, 6, 9], [2], [4, 8], [5, 7]]"
00068-00000178.soi,soi,7,15,5.5417748917748915,3,0.019389200024306774,"[[1], [2, 5], [3, 4, 6, 7]]"
00068-00000179.soi,soi,6,15,3.396464646464646,2,0.012070299999322742,"[[1], [2, 3, 4, 5, 6]]"
00068-00000180.soi,soi,7,15,7.029059829059829,5,0.017763299983926117,"[[1], [2], [3, 5], [4], [6, 7]]"
00068-00000181.soi,soi,11,21,19.715789473684207,6,0.969155500002671,"[[1, 3, 7, 9, 10], [2, 11], [4], [5], [6], [8]]"
00068-00000182.soi,soi,8,15,8.517338217338217,5,0.03041880001546815,"[[1], [2, 4], [3], [5, 6], [7, 8]]"
00068-00000183.soi,soi,8,15,14.237606837606837,5,0.5473354000132531,"[[1], [2, 3, 6], [4, 5], [7], [8]]"
00068-00000184.soi,soi,8,15,5.492673992673993,3,0.028367799997795373,"[[1, 4, 7, 8], [2, 3, 6], [5]]"
00068-00000185.soi,soi,5,15,1.709090909090909,3,0.007424800016451627,"[[1, 5], [2, 4], [3]]"
00068-00000186.soi,soi,5,15,3.647619047619047,2,0.011645800026599318,"[[1, 3, 5], [2, 4]]"
00068-00000187.soi,soi,10,15,15.734798534798534,2,0.8658205000101589,"[[1, 2, 3, 5, 6, 8, 9, 10], [4, 7]]"
00068-00000188.soi,soi,5,15,3.4139194139194142,4,0.008010199991986156,"[[1], [2, 3], [4], [5]]"
00068-00000189.soi,soi,5,15,3.3791208791208787,5,0.010096399986650795,"[[1], [2], [3], [4], [5]]"
00068-00000190.soi,soi,8,15,9.38015873015873,3,0.028107300051487982,"[[1, 2, 4, 5, 6, 8], [3], [7]]"
00068-00000191.soi,soi,9,15,11.094444444444445,3,0.03911569999763742,"[[1, 2, 4, 6, 7, 8, 9], [3], [5]]"
00068-00000192.soi,soi,5,15,1.0499999999999998,5,0.009537899983115494,"[[1], [2], [3], [4], [5]]"
00068-00000193.soi,soi,7,15,7.854834054834055,4,0.02215030003571883,"[[1, 5], [2, 3, 7], [4], [6]]"
00068-00000194.soi,soi,8,15,10.116666666666667,3,0.03320270002586767,"[[1], [2, 4, 7], [3, 5, 6, 8]]"
00068-00000195.soi,soi,8,15,9.870773670773671,4,0.03571100003318861,"[[1, 3, 6, 7], [2], [4, 8], [5]]"
00068-00000196.soi,soi,11,15,16.27799422799422,7,0.11564770003315061,"[[1], [2, 3, 4, 6], [5], [7], [8, 10], [9], [11]]"
00068-00000197.soi,soi,8,15,8.7,4,0.03591289999894798,"[[1, 2, 3, 8], [4], [5], [6, 7]]"
00068-00000198.soi,soi,7,15,4.583333333333333,4,0.01830220001284033,"[[1, 2, 3, 6], [4], [5], [7]]"
00068-00000199.soi,soi,9,15,10.60929070929071,4,0.0418610000051558,"[[1, 2, 3, 5], [4, 7], [6, 8], [9]]"
00068-00000200.soi,soi,9,21,9.87805878332194,4,0.037221500009763986,"[[1, 4], [2], [3, 5, 6, 7, 9], [8]]"
00068-00000201.soi,soi,6,15,2.8441558441558445,4,0.009525600005872548,"[[1, 3], [2], [4], [5, 6]]"
00068-00000202.soi,soi,6,15,2.410261960261961,4,0.015834700025152415,"[[1, 2, 3], [4], [5], [6]]"
00068-00000203.soi,soi,8,21,7.8603896103896105,3,0.02261099999304861,"[[1, 6, 7, 8], [2], [3, 4, 5]]"
00068-00000204.soi,soi,7,15,6.654545454545454,3,0.01918689999729395,"[[1, 2, 6, 7], [3, 4], [5]]"
00068-00000205.soi,soi,15,15,37.24688644688644,4,7.257014300033916,"[[1], [2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15], [3], [4, 13]]"
00068-00000206.soi,soi,5,15,2.614285714285714,4,0.010524599987547845,"[[1], [2], [3, 4], [5]]"
00068-00000207.soi,soi,9,15,13.133333333333333,4,0.04757150000659749,"[[1, 2, 5, 7], [3], [4, 6, 9], [8]]"
00068-00000208.soi,soi,7,15,8.617388167388167,5,0.021709599997848272,"[[1, 2], [3], [4], [5, 7], [6]]"
00068-00000209.soi,soi,13,21,31.306319171025052,3,5.212249899981543,"[[1, 7], [2, 3, 4, 5, 6, 8, 9, 10, 11, 12], [13]]"
