instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00068-00000479.soi,soi,7,21,6.608447108447109,2,0.021468200022354722,"[[1, 3, 4, 5, 6], [2, 7]]"
00068-00000480.soi,soi,4,15,0.3004329005326847,2,0.010143999941647053,"[[1, 2], [3, 4]]"
00068-00000481.soi,soi,6,15,4.396825396825397,3,0.0160650999750942,"[[2], [1, 3, 4], [5, 6]]"
00068-00000482.soi,soi,10,21,11.17034632034632,6,0.04535200004465878,"[[3, 8], [6], [7], [1, 10], [2], [4, 5, 9]]"
00068-00000483.soi,soi,7,15,6.8047619047619055,5,0.021510299993678927,"[[6, 7], [2, 3], [5], [4], [1]]"
00068-00000484.soi,soi,9,15,14.2,3,0.10632140003144741,"[[1, 4, 5, 7], [3, 6, 8, 9], [2]]"
00068-00000485.soi,soi,8,15,9.739393939393938,3,0.03618670010473579,"[[3], [1, 2, 4, 5, 6], [7, 8]]"
00068-00000486.soi,soi,4,21,1.8107351711993989,3,0.009611299959942698,"[[4], [1, 3], [2]]"
00068-00000487.soi,soi,9,15,12.960606060606061,2,0.04042149998713285,"[[8, 9], [1, 2, 3, 4, 5, 6, 7]]"
00068-00000488.soi,soi,10,15,15.661111111111111,1,0.0460572000592947,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000489.soi,soi,12,15,21.668464868464874,4,0.1376338000409305,"[[10], [1, 2, 3, 4, 5, 6, 7, 8], [11, 12], [9]]"
00068-00000490.soi,soi,7,15,6.165034965034966,4,0.020387300057336688,"[[5], [2], [1, 3, 6, 7], [4]]"
00068-00000491.soi,soi,10,15,13.650000000000002,4,0.06484879995696247,"[[2, 8], [1, 4], [3, 5, 6, 7, 9], [10]]"
00068-00000492.soi,soi,7,15,8.86060606060606,3,0.024296400020830333,"[[3], [2], [1, 4, 5, 6, 7]]"
00068-00000493.soi,soi,14,15,30.488095238095237,3,5.155219599953853,"[[7], [1, 2, 3, 5, 8, 10, 11, 12, 13, 14], [4, 6, 9]]"
00068-00000494.soi,soi,5,15,1.1922077922077925,4,0.010841500014066696,"[[5], [4], [3], [1, 2]]"
00068-00000495.soi,soi,7,15,7.995238095238095,3,0.024233900010585785,"[[1, 2, 5, 6, 7], [4], [3]]"
00068-00000496.soi,soi,12,15,23.95970695970696,4,0.40842130000237375,"[[2, 3, 5, 6, 7, 9, 11, 12], [10], [4, 8], [1]]"
00068-00000497.soi,soi,7,15,8.546153846153846,3,0.03024410002399236,"[[5, 7], [1], [2, 3, 4, 6]]"
00068-00000498.soi,soi,4,15,2.166666666666667,1,0.009240700048394501,"[[1, 2, 3, 4]]"
00068-00000499.soi,soi,7,15,7.511111111111111,3,0.03273800003807992,"[[6], [1, 2, 3, 4, 7], [5]]"
00068-00000500.soi,soi,10,15,17.505527805527805,4,0.21612420002929866,"[[2, 5, 8, 9, 10], [4, 7], [1, 6], [3]]"
00068-00000501.soi,soi,5,15,2.9880341880341876,3,0.01153580006211996,"[[1], [2, 3, 4], [5]]"
00068-00000502.soi,soi,8,15,10.093373293373293,4,0.0322232999606058,"[[2], [1, 3, 4, 5, 8], [6], [7]]"
00068-00000503.soi,soi,5,15,2.8263736263736265,1,0.016994499950669706,"[[1, 2, 3, 4, 5]]"
00068-00000504.soi,soi,4,15,1.6282051283913932,1,0.00492490001488477,"[[1, 2, 3, 4]]"
00068-00000505.soi,soi,5,15,1.7402597402597397,3,0.007580299978144467,"[[5], [1, 4], [2, 3]]"
00068-00000506.soi,soi,5,15,0.8666666666666663,3,0.00824360002297908,"[[2, 4], [1], [3, 5]]"
00068-00000507.soi,soi,10,15,12.944227994227996,4,0.1817767999600619,"[[9], [1, 4], [2, 3, 6, 7, 8, 10], [5]]"
00068-00000508.soi,soi,7,15,6.202231102231102,4,0.021529600024223328,"[[1], [2, 4, 6], [3, 5], [7]]"
00068-00000509.soi,soi,9,15,16.322588522588525,3,0.5506533000152558,"[[7], [1, 2, 3, 4, 5, 6, 8], [9]]"
