instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00035-00000002.soc,soc,15,42,scores,logistic,b=0.0,0,31.571428571428577,32.711833495720086,2,3,8.444118099985644,0.3733643283161719,12.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 8, 9, 11, 13], [1, 7, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.05,0,31.571428571428577,34.06488151560531,2,3,10.758295899955556,0.5457768229098153,6.904761904761909,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.1,0,31.571428571428577,34.572809568239265,2,3,5.09520139999222,0.5091750772173156,11.047619047619047,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 11, 12, 14], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.2,0,31.571428571428577,35.492113622680236,2,3,15.648341000080109,0.5091750772173156,13.238095238095237,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 5, 6, 8, 9, 11, 12, 13, 14], [4, 7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.0,0,31.571428571428577,23.51281581207804,2,5,0.33036359993275255,0.43792787296289815,17.666666666666668,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [6], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.05,0,31.571428571428577,24.987761355860506,2,4,0.556020800024271,0.44405303578688576,16.619047619047617,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.1,0,31.571428571428577,24.933829528220446,2,4,0.4705383999971673,0.42365927286816163,22.476190476190478,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 11, 12, 14], [2, 3, 5, 8, 9, 13], [4, 7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.2,0,31.571428571428577,27.003466544660746,2,4,0.7208406999707222,0.42096934552698456,24.523809523809522,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 11, 12, 13, 14], [2, 3, 5, 8, 9], [4, 7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.0,1,31.571428571428577,32.711833495720086,2,3,9.250893600052223,0.3733643283161719,12.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 8, 9, 11, 13], [1, 7, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.05,1,31.571428571428577,31.421940679982935,2,3,0.701160000055097,0.4285714285714286,10.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 11, 13], [1, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.1,1,31.571428571428577,30.374539111767646,2,3,0.4090196000179276,0.4285714285714286,10.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 11, 13], [1, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.2,1,31.571428571428577,29.217552450256914,2,3,0.39840930001810193,0.4285714285714286,10.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 11, 13], [1, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.0,1,31.571428571428577,23.51281581207804,2,5,0.3696038000052795,0.43792787296289815,17.666666666666668,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [6], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.05,1,31.571428571428577,22.944140423708458,2,5,0.3121077000396326,0.43792787296289815,17.666666666666668,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [6], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.1,1,31.571428571428577,22.99228474094073,2,5,0.49423740000929683,0.43792787296289815,17.666666666666668,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [6], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.2,1,31.571428571428577,23.387596177605513,2,4,0.8081718999892473,0.3654869423239036,22.428571428571427,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 6, 9, 11, 13], [5, 7, 8], [1, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.0,2,31.571428571428577,32.711833495720086,2,3,9.288229399942793,0.3733643283161719,12.285714285714288,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 8, 9, 11, 13], [1, 7, 10, 15]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.05,2,31.571428571428577,33.6021717710087,2,4,10.734588399995118,0.4640954808922571,13.285714285714281,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 4, 5, 6, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.1,2,31.571428571428577,34.089828980149086,2,3,11.165584600064903,0.5457768229098153,6.904761904761909,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,logistic,b=0.2,2,31.571428571428577,33.92917796310444,2,4,10.176643599988893,0.43792787296289815,19.28571428571428,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [2, 3, 5, 6, 9, 11, 13], [4, 7, 8, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.0,2,31.571428571428577,23.51281581207804,2,5,0.3691102999728173,0.43792787296289815,17.666666666666668,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[12, 14], [6], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.05,2,31.571428571428577,24.312659313382092,2,4,0.45382860000245273,0.44405303578688576,16.619047619047617,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 4, 5, 8, 9, 11, 13], [7, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.1,2,31.571428571428577,24.103183420623083,2,4,0.5699847000651062,0.42640143271122083,21.571428571428566,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 5, 9, 11, 13], [4, 7, 8, 10, 15], [1]]"
00035-00000002.soc,soc,15,42,scores,probit,b=0.2,2,31.571428571428577,22.000856662137508,2,4,0.7661233000690117,0.42640143271122083,21.571428571428566,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[6, 12, 14], [2, 3, 5, 9, 11, 13], [4, 7, 8, 10, 15], [1]]"
00035-00000003.soc,soc,15,42,scores,logistic,b=0.0,0,35.095238095238095,33.08335101130317,2,3,9.311831300030462,0.6770618128448084,0.2380952380952479,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [3, 5, 6, 7, 8, 9, 10], [1, 4, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,scores,logistic,b=0.05,0,35.095238095238095,32.21442740638005,2,3,8.604059199918993,0.6106580268910345,0.7619047619047734,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [3, 5, 6, 7, 8, 9, 10, 15], [1, 4, 11, 12, 13, 14]]"
00035-00000003.soc,soc,15,42,scores,logistic,b=0.1,0,35.095238095238095,31.58335814674727,2,3,6.13037540006917,0.6106580268910345,0.7619047619047734,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [3, 5, 6, 7, 8, 9, 10, 15], [1, 4, 11, 12, 13, 14]]"
00035-00000003.soc,soc,15,42,scores,logistic,b=0.2,0,35.095238095238095,31.06842858211732,2,3,5.308804399915971,0.6516946235415336,3.6190476190476204,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 10], [3, 5, 6, 7, 8, 9, 15], [1, 4, 11, 12, 13, 14]]"
00035-00000003.soc,soc,15,42,scores,probit,b=0.0,0,35.095238095238095,22.428089696387637,2,4,0.2136119999922812,0.8006407690254355,3.7142857142857224,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [3, 8, 9, 10], [5, 6, 7, 15], [1, 4, 11, 12, 13, 14]]"
