instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00006-00000001.toc,toc,30,9,rankings,movimiento,b=0.2,0,33.22222222222223,95.44444444444446,13,10,397.18479830003344,0.9697696442751793,4.444444444444443,"[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3, 10], [5, 22, 24, 26, 28], [7, 27], [9, 29], [8, 25], [1, 12, 13, 15], [16, 20], [6]]","[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3], [5, 7, 10, 22, 24, 26, 27, 28], [8, 9, 25, 29], [1, 12, 13, 15], [6, 16, 20]]"
00006-00000002.toc,toc,24,9,rankings,movimiento,b=0.2,0,18.888888888888886,66.8888888888889,10,8,132.493851599982,0.9447818615730549,10.777777777777779,"[[20], [21], [16], [15, 22, 23, 24], [13, 19], [7, 8, 14, 17], [12, 18], [3, 5], [6, 9], [1, 2, 4, 10, 11]]","[[20], [16], [15, 21, 22, 23, 24], [13, 19], [17], [7, 8, 14, 18], [3, 5, 12], [1, 2, 4, 6, 9, 10, 11]]"
00006-00000003.soc,soc,14,9,rankings,movimiento,b=0.2,0,5.6666666666667,22.333333333333336,11,7,0.12257849995512515,0.9354143466934853,4.777777777777777,"[[10], [7], [5], [8], [2, 13], [1], [4, 11], [14], [6], [9], [3, 12]]","[[10], [7], [5], [2, 8, 13], [1], [4, 6, 9, 11, 14], [3, 12]]"
00006-00000004.soc,soc,14,9,rankings,movimiento,b=0.2,0,2.6666666666667,22.222222222222214,14,10,0.1275334000820294,0.9607689228305228,3.0,"[[11], [14], [12], [13], [9], [10], [7], [8], [5], [6], [4], [3], [2], [1]]","[[11], [14], [12], [9, 13], [10], [5, 6, 7, 8], [4], [3], [2], [1]]"
00006-00000005.toc,toc,23,7,rankings,movimiento,b=0.2,0,10.428571428571416,66.28571428571428,12,9,83.67227670003194,0.953020108300309,10.000000000000004,"[[9], [11], [6], [18, 23], [14, 15, 21], [10], [4, 7, 16], [13, 17], [1, 8], [3, 19, 20], [5, 22], [2, 12]]","[[9, 11], [6], [18, 23], [14, 15, 21], [4, 7, 10, 16, 17], [13], [1, 3, 8], [2, 5, 19, 20, 22], [12]]"
