instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.0,0,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.47960399999283254,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.05,0,31.976190476190474,0.1522675736961451,32.89708086030319,0.15665276600144376,5,4,3.0037275000067893,0.7561334445873297,0.0015873015873015817,0.010081060677317797,0.11904761904761904,11.809037050582784,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.1,0,31.976190476190474,0.1522675736961451,33.7548688552594,0.16073747073933048,5,4,12.73271109999041,0.7561334445873297,0.0015873015873015817,0.020162121354635593,0.11904761904761904,5.904518525291392,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.2,0,31.976190476190474,0.1522675736961451,35.485255387524106,0.16897740660725766,5,4,12.119276999990689,0.7561334445873297,0.0015873015873015817,0.04032103890362748,0.11904761904761904,2.952493841544071,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.3,0,31.976190476190474,0.1522675736961451,36.92119752314414,0.17581522630068636,5,5,6.756444500002544,0.7485339206095006,0.006349206349206344,0.05810060597448882,0.12380952380952381,2.130950645573075,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [15], [11], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.5,0,31.976190476190474,0.1522675736961451,39.59947376267226,0.1885689226793917,5,5,1.7059735000075307,0.7485339206095006,0.006349206349206344,0.08801408542690772,0.12380952380952381,1.4067012479763004,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [15], [11], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.6,0,31.976190476190474,0.1522675736961451,40.90780665008736,0.19479907928613027,5,5,5.628900600000634,0.7485339206095006,0.006349206349206344,0.09881418142385388,0.12380952380952381,1.2529529873698475,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [15], [11], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.7,0,31.976190476190474,0.1522675736961451,42.2516552131694,0.20119835815794954,5,4,6.730500600009691,0.6898644619872629,0.023809523809523826,0.10945489215485761,0.15714285714285714,1.4356860077165874,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [15], [1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=1.0,0,31.976190476190474,0.1522675736961451,44.25623652716807,0.2107439834627051,5,4,11.139641599991592,0.6898644619872629,0.023809523809523826,0.12746462728568395,0.15714285714285714,1.232835026384661,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [15], [1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.0,1,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.4293097000045236,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.05,1,31.976190476190474,0.1522675736961451,33.04971970766884,0.1573796176555659,5,5,4.503001699995366,0.9999999999999998,0.0,0.00849921394307018,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.1,1,31.976190476190474,0.1522675736961451,33.89143664517101,0.16138779354843338,5,6,1.4149897000024794,0.9851843661437778,0.004988662131519273,0.015540412695625283,0.009523809523809525,0.6128414804898027,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11], [15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.2,1,31.976190476190474,0.1522675736961451,35.42573043319917,0.16869395444380558,5,5,4.33468189999985,0.9999999999999998,0.0,0.027906222216647392,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.3,1,31.976190476190474,0.1522675736961451,37.048040026029796,0.1764192382191895,5,6,2.497299499998917,0.9851843661437778,0.004988662131519273,0.03985290885765771,0.009523809523809525,0.23897401210600794,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11], [15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.5,1,31.976190476190474,0.1522675736961451,39.898172672399845,0.18999129843999926,5,6,10.156625999996322,0.9057894597833126,0.01587301587301587,0.06046884056788195,0.05714285714285714,0.94499673891893,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8], [15], [11], [1, 2, 3, 4, 5, 6, 9, 10, 13, 14]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.6,1,31.976190476190474,0.1522675736961451,40.7607828028629,0.19409896572791857,5,6,14.397713999991538,0.9057894597833126,0.01587301587301587,0.06901555935818288,0.05714285714285714,0.8279706442179543,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8], [15], [11], [1, 2, 3, 4, 5, 6, 9, 10, 13, 14]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.7,1,31.976190476190474,0.1522675736961451,41.89787807278545,0.19951370510850217,5,6,10.554904300006456,0.9057894597833126,0.01587301587301587,0.07625520605581954,0.05714285714285714,0.7493633562674793,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8], [15], [11], [1, 2, 3, 4, 5, 6, 9, 10, 13, 14]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=1.0,1,31.976190476190474,0.1522675736961451,45.28010801822109,0.215619561991529,5,7,13.301254399993923,0.8048150549829896,0.034920634920634915,0.09531195713089392,0.09523809523809523,0.999225051137107,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[3, 7], [12], [8], [15], [11], [1, 2, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.0,2,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.5409357000025921,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.05,2,31.976190476190474,0.1522675736961451,32.25269464465229,0.15358426021262994,5,5,1.0914705000031972,0.9999999999999998,0.0,0.011058274429461709,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.1,2,31.976190476190474,0.1522675736961451,32.576214323774664,0.15512483011321268,5,5,0.4427853000088362,0.9999999999999998,0.0,0.021892665474825553,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.2,2,31.976190476190474,0.1522675736961451,33.43779490475825,0.15922759478456308,5,5,2.457093699995312,0.9999999999999998,0.0,0.040540668335535456,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,aleatoria,b=0.3,2,31.976190476190474,0.1522675736961451,33.99077193990729,0.1618608187614633,5,5,2.7168458999949507,0.9999999999999998,0.0,0.052569573725457,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
