instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00023-00000001.toi,toi,4,204,scores,logistic,b=0.0,0,2.384725760163594,1.9639077496492126,1,2,0.009398300026077777,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.05,0,2.384725760163594,2.0157310440693843,1,2,0.009745299990754575,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.1,0,2.384725760163594,2.067905949521877,1,2,0.011626599996816367,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.2,0,2.384725760163594,2.004414256280973,1,3,0.010339300031773746,0.0,2.622222222222222,"[[1, 2, 3, 4]]","[[1], [2, 3], [4]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.0,0,2.384725760163594,1.22168299896133,1,3,0.012339200009591877,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.05,0,2.384725760163594,1.2750855517070563,1,4,0.005559100012760609,0.0,3.622222222222222,"[[1, 2, 3, 4]]","[[1], [2], [3], [4]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.1,0,2.384725760163594,1.2491561162029665,1,4,0.0048345000250265,0.0,3.622222222222222,"[[1, 2, 3, 4]]","[[1], [2], [3], [4]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.2,0,2.384725760163594,1.2128022887265,1,3,0.009599600045476109,0.0,2.622222222222222,"[[1, 2, 3, 4]]","[[1], [2, 3], [4]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.0,1,2.384725760163594,1.9639077496492126,1,2,0.009066900005564094,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.05,1,2.384725760163594,1.832387840952351,1,2,0.012313199986238033,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.1,1,2.384725760163594,1.70128581123639,1,2,0.012361200002487749,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.2,1,2.384725760163594,1.4469206885553552,1,2,0.008509200008120388,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.0,1,2.384725760163594,1.22168299896133,1,3,0.011829199967905879,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.05,1,2.384725760163594,1.2007005362313778,1,3,0.009400300041306764,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.1,1,2.384725760163594,1.145761717573012,1,2,0.008430200046859682,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.2,1,2.384725760163594,0.6971384484115595,1,2,0.009156699990853667,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.0,2,2.384725760163594,1.9639077496492126,1,2,0.008653400000184774,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.05,2,2.384725760163594,1.966190059634313,1,2,0.009512200020253658,0.0,4.0,"[[1, 2, 3, 4]]","[[1, 4], [2, 3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.1,2,2.384725760163594,1.9409546912140014,1,3,0.012348399963229895,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,logistic,b=0.2,2,2.384725760163594,1.848108672928566,1,3,0.011244799999985844,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.0,2,2.384725760163594,1.22168299896133,1,3,0.011664399993605912,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.05,2,2.384725760163594,1.1950770922941092,1,3,0.012270300008822232,0.0,5.0,"[[1, 2, 3, 4]]","[[1, 4], [2], [3]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.1,2,2.384725760163594,1.1489219099713708,1,4,0.004740600008517504,0.0,3.622222222222222,"[[1, 2, 3, 4]]","[[1], [2], [3], [4]]"
00023-00000001.toi,toi,4,204,scores,probit,b=0.2,2,2.384725760163594,0.9914775761420236,1,4,0.0048744999803602695,0.0,3.622222222222222,"[[1, 2, 3, 4]]","[[1], [2], [3], [4]]"
