instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.01,0,0.5783132529040484,0.6086479798113613,2,2,0.0034103000070899725,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.05,0,0.5783132529040484,0.7299868872077822,2,2,0.0034398999996483326,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.1,0,0.5783132529040484,0.8816605213744282,2,2,0.005134199978783727,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.01,0,0.5783132529040484,0.5847152474119133,2,2,0.00520050001796335,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.05,0,0.5783132529040484,0.6103232254433717,2,2,0.004246800090186298,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.1,0,0.5783132529040484,0.642333197982695,2,2,0.005557899945415556,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.01,0,0.5783132529040484,0.6470884154799199,2,2,0.004287499934434891,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.05,0,0.5783132529040484,0.9221890653663163,2,2,0.004643399966880679,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.1,0,0.5783132529040484,0.9342641689779128,2,1,0.009263999992981553,0.0,0.9156626506024095,"[[1, 2], [3]]","[[1, 2, 3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.01,1,0.5783132529040484,0.5327946050246863,2,2,0.004189800005406141,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.05,1,0.5783132529040484,0.3507200133908226,2,2,0.004206400015391409,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.1,1,0.5783132529040484,0.2590361444899498,2,2,0.005537000019103289,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.01,1,0.5783132529040484,0.578791797730366,2,2,0.004214899963699281,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.05,1,0.5783132529040484,0.5807059765699747,2,2,0.004143800004385412,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.1,1,0.5783132529040484,0.5830987002359009,2,2,0.004850400029681623,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.01,1,0.5783132529040484,0.5574274917470685,2,2,0.004223400028422475,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.05,1,0.5783132529040484,0.4821831094938758,2,2,0.0042375000193715096,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.1,1,0.5783132529040484,0.6089445322339075,2,2,0.006800799979828298,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.01,2,0.5783132529040484,0.5635279983099846,2,2,0.004810100072063506,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.05,2,0.5783132529040484,0.5352713901848098,2,2,0.004184799967333674,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.1,2,0.5783132529040484,0.5645186840415839,2,2,0.005347299971617758,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.01,2,0.5783132529040484,0.5653583510011244,2,2,0.004362199921160936,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.05,2,0.5783132529040484,0.5707986058450152,2,2,0.004142199992202222,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.1,2,0.5783132529040484,0.6355731153619946,2,2,0.00552619993686676,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.01,2,0.5783132529040484,0.5558741913573626,2,2,0.004247000091709197,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.05,2,0.5783132529040484,0.5233778075097908,2,2,0.004102100036107004,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.1,2,0.5783132529040484,0.5407315185751305,2,2,0.004300000029616058,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.01,3,0.5783132529040484,0.5633662964641863,2,2,0.004606299917213619,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.05,3,0.5783132529040484,0.5807588790605611,2,2,0.004123399965465069,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.1,3,0.5783132529040484,0.6554936617930862,2,2,0.004168200073763728,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.01,3,0.5783132529040484,0.5430262809480197,2,2,0.004805599921382964,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.05,3,0.5783132529040484,0.6824589560930377,2,2,0.004299200023524463,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.1,3,0.5783132529040484,0.8588938158580397,2,2,0.004227199940942228,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.01,3,0.5783132529040484,0.5395195685653604,2,2,0.005549599998630583,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.05,3,0.5783132529040484,0.6649253941797412,2,2,0.004855399951338768,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.1,3,0.5783132529040484,0.8238266917986159,2,2,0.004692499991506338,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.01,4,0.5783132529040484,0.5783132529040484,2,2,0.005606999970041215,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.05,4,0.5783132529040484,0.5783132529040484,2,2,0.004663300001993775,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,aleatoria,b=0.1,4,0.5783132529040484,0.5783132529040484,2,2,0.004689799970947206,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.01,4,0.5783132529040484,0.6217640854820776,2,2,0.005320800002664328,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.05,4,0.5783132529040484,0.7955674153285335,2,2,0.005126300035044551,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,cerca_empate,b=0.1,4,0.5783132529040484,1.0128215776366036,2,2,0.004747500061057508,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.01,4,0.5783132529040484,0.5603705603799018,2,2,0.006386500084772706,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.05,4,0.5783132529040484,0.4885997898176546,2,2,0.004301500041037798,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000001.soc,soc,3,664,matriz,todos,b=0.1,4,0.5783132529040484,0.6889613342081051,2,2,0.004219099995680153,0.9999999999999999,0.0,"[[1, 2], [3]]","[[1, 2], [3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.01,0,0.6643620364034737,0.6946967634000123,1,1,0.003754400066100061,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.05,0,0.6643620364034737,0.8160356706876746,1,1,0.005156399914994836,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.1,0,0.6643620364034737,0.9677093048302217,1,1,0.005157599924132228,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.01,0,0.6643620364034737,0.6579600418956089,1,1,0.0044750000815838575,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.05,0,0.6643620364034737,0.6699735174371155,1,1,0.005214700009673834,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.1,0,0.6643620364034737,0.7019834899528936,1,1,0.005536500015296042,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.01,0,0.6643620364034737,0.7331371990195072,1,1,0.004219900001771748,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.05,0,0.6643620364034737,1.0082378487851473,1,1,0.005766700021922588,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.1,0,0.6643620364034737,0.9210753905564317,1,2,0.00486260000616312,0.0,0.6976744186046515,"[[1, 2, 3]]","[[1, 3], [2]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.01,1,0.6643620364034737,0.6188433885773503,1,1,0.004165200050920248,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.05,1,0.6643620364034737,0.4367687969236096,1,1,0.0048717999598011374,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.1,1,0.6643620364034737,0.6355761711305434,1,1,0.004301700042560697,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.01,1,0.6643620364034737,0.6638834916935714,1,1,0.004121499950997531,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.05,1,0.6643620364034737,0.6619693128539628,1,1,0.0050478000193834305,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.1,1,0.6643620364034737,0.6595765891880365,1,1,0.004457399947568774,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.01,1,0.6643620364034737,0.7095538752674688,1,1,0.004190200008451939,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.05,1,0.6643620364034737,0.9959151966519912,1,1,0.004233399988152087,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.1,1,0.6643620364034737,1.353866848382645,1,1,0.0046712999464944005,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.01,2,0.6643620364034737,0.6495767817609712,1,1,0.004236100008711219,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.05,2,0.6643620364034737,0.5904357630745446,1,1,0.00421509996522218,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,aleatoria,b=0.1,2,0.6643620364034737,0.5165094896291995,1,1,0.004295799997635186,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.01,2,0.6643620364034737,0.6773169383063977,1,1,0.004219900001771748,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.05,2,0.6643620364034737,0.7291365459180938,1,1,0.004458999959751964,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,cerca_empate,b=0.1,2,0.6643620364034737,0.793911055432714,1,1,0.004330500029027462,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.01,2,0.6643620364034737,0.6419229748781459,1,1,0.0042993000242859125,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.05,2,0.6643620364034737,0.5521667285440035,1,1,0.004143199999816716,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
00004-00000002.soc,soc,3,1591,matriz,todos,b=0.1,2,0.6643620364034737,0.439971420568118,1,1,0.004126399988308549,1.0,0.0,"[[1, 2, 3]]","[[1, 2, 3]]"
