instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00006-00000040.toc,toc,24,9,matriz,todos,b=0.0,0,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,2.1884725999989314,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.05,0,25.22222222222223,0.04569243156199679,38.16700257515499,0.06914312060716483,9,9,99.84128020000935,0.9760078080936972,0.0020128824476650623,0.03838406021200202,0.021739130434782608,0.5663582829620813,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [17, 18, 19], [13, 14, 15], [7, 12], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.1,0,25.22222222222223,0.04569243156199679,51.45749779948375,0.09322010470920969,9,10,110.73698679999507,0.9742032016286103,0.005434782608695659,0.07305114611608203,0.02355072463768116,0.322386791854817,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21, 24], [20, 22], [18, 19], [17], [13, 14, 15], [7, 12], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.2,0,25.22222222222223,0.04569243156199679,77.56239554369839,0.14051158612988837,9,13,157.55276340000273,0.9545471523524949,0.018719806763285027,0.13734442996930252,0.041666666666666664,0.3033735454432296,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [22, 24], [18, 20], [17, 19], [14], [5, 7, 12, 13, 15], [3], [4], [6], [8, 9, 10, 16], [1], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.3,0,25.22222222222223,0.04569243156199679,96.88691464923826,0.1755197729152867,9,16,148.2104027000023,0.8898053045952,0.04891304347826087,0.19368701720684323,0.07789855072463768,0.4021877761762827,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[21, 23], [22], [24], [20], [5, 18, 19], [17], [14, 15], [12], [13], [7], [3], [4], [6], [8, 9], [1, 10, 16], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.5,0,25.22222222222223,0.04569243156199679,127.14897674736306,0.23034234918000554,9,18,249.0569203999912,0.8144491802267709,0.07729468599033816,0.2743575807242875,0.11594202898550725,0.4225945887094764,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[21, 23], [22], [18, 24], [20], [5], [17], [19], [15], [14], [12], [13], [7], [3], [8], [4], [10], [1, 6], [2, 9, 11, 16]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.6,0,25.22222222222223,0.04569243156199679,137.4081676385796,0.24892783992496306,9,18,325.72966130000714,0.796550600183476,0.08635265700483091,0.3037292968870118,0.125,0.4115506843796513,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[21], [18, 22, 23], [24], [20], [5], [17], [19], [15], [14], [12], [13], [7], [3], [8], [4], [10], [1, 6], [2, 9, 11, 16]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.7,0,25.22222222222223,0.04569243156199679,143.6786224861478,0.2602873595763547,9,16,461.2471258000005,0.6460016466478387,0.15157004830917872,0.3267931353951907,0.19746376811594202,0.6042469890842389,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[21], [5], [13, 18, 22, 23], [10, 24], [20], [17], [19], [15], [14], [12], [7], [3], [8], [4], [1, 6], [2, 9, 11, 16]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=1.0,0,25.22222222222223,0.04569243156199679,150.12767086120135,0.27197041822681406,9,21,666.2646292999998,0.4909406266077643,0.23107890499194844,0.374538646289029,0.26811594202898553,0.7158565469425076,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[21], [5], [18], [13], [23], [4], [22], [10, 24], [20], [17], [19], [15], [1], [12], [7], [3], [6], [8], [11, 16], [14], [2, 9]]"
00006-00000040.toc,toc,24,9,matriz,todos,b=0.0,1,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,1.5002145999897039,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
