instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00068-00000301.soi,soi,15,15,matriz,todos,b=0.0,0,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.9568710000021383,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.05,0,31.976190476190474,0.1522675736961451,38.513749847648015,0.18339880879832388,5,4,8.077790900002583,0.8314971796756814,0.004761904761904745,0.047790070170050075,0.07142857142857142,1.4946320684277954,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.1,0,31.976190476190474,0.1522675736961451,44.00986967689581,0.20957080798521815,5,4,16.684533299994655,0.8314971796756814,0.004761904761904745,0.09538280918672046,0.07142857142857142,0.7488621066794494,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 12, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.2,0,31.976190476190474,0.1522675736961451,51.50435379985765,0.24525882761836976,5,2,14.021822599999723,0.4605661864718383,0.04761904761904764,0.17575285463585566,0.24761904761904763,1.4089048404482098,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.3,0,31.976190476190474,0.1522675736961451,57.04190758822892,0.2716281313725187,5,5,41.09292330000608,0.38460353187852564,0.15260770975056684,0.24018672938341326,0.30952380952380953,1.2886798963389545,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[1, 2, 3, 7, 8, 9, 10, 11, 12, 13], [15], [6], [14], [4, 5]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.5,0,31.976190476190474,0.1522675736961451,55.37338234318804,0.2636827730628002,5,8,15.600709099991946,0.24122244015653713,0.22403628117913826,0.3291595219132481,0.3904761904761905,1.1862825301438575,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[3, 8, 13], [1], [7], [10], [11], [9, 15], [2, 6, 12, 14], [4, 5]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.6,0,31.976190476190474,0.1522675736961451,54.35453784264375,0.25883113258401785,5,10,16.251247799998964,0.16082508412212784,0.26689342403628113,0.35669603749995543,0.43333333333333335,1.2148532301354413,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[3, 8, 13], [1], [7], [10], [9, 11], [2], [15], [6], [12, 14], [4, 5]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.7,0,31.976190476190474,0.1522675736961451,53.99981444473123,0.25714197354633916,5,10,14.573806799991871,0.16082508412212784,0.26689342403628113,0.37882773376959,0.43333333333333335,1.1438796442419252,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[3, 8, 13], [1], [7], [10], [9, 11], [2], [15], [6], [12, 14], [4, 5]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=1.0,0,31.976190476190474,0.1522675736961451,51.73217156958869,0.2463436741408985,5,10,0.7562551000009989,-0.037113480951260276,0.3224489795918367,0.42452427285864663,0.5095238095238095,1.2002230310478974,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[3, 8, 13], [1], [7], [10], [4, 9], [2, 11], [15], [6], [12, 14], [5]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.0,1,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.6042111999995541,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.05,1,31.976190476190474,0.1522675736961451,36.814696434552054,0.17530807825977168,5,5,7.541170199998305,0.9999999999999998,0.0,0.03728160197620511,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.1,1,31.976190476190474,0.1522675736961451,41.65320239291364,0.1983485828233983,5,5,4.722489600011613,0.9999999999999998,0.0,0.07456320395241021,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.2,1,31.976190476190474,0.1522675736961451,50.40781735456085,0.2400372254979088,5,5,22.665488400001777,0.9999999999999998,0.0,0.14219270483822752,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.3,1,31.976190476190474,0.1522675736961451,56.21204589839148,0.26767640903995943,5,8,26.76236730000528,0.5511070751355518,0.13333333333333336,0.19341200901730207,0.24761904761904763,1.2802671813253144,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [8, 15], [5], [13], [3], [11], [1, 2, 6, 9, 12, 14], [4, 10]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.5,1,31.976190476190474,0.1522675736961451,57.329812380036145,0.2729991065716007,5,10,19.344284200007678,0.6220999772458062,0.14285714285714288,0.27065769701057846,0.21904761904761905,0.8093160529591653,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[5], [7], [12], [15], [13], [8], [3], [11], [1, 2, 6, 9, 14], [4, 10]]"
00068-00000301.soi,soi,15,15,matriz,todos,b=0.6,1,31.976190476190474,0.1522675736961451,56.960837080110664,0.2712420813338603,5,12,20.63783429999603,0.5511627509527506,0.19523809523809524,0.2988448549652136,0.28095238095238095,0.94012788336304,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[5], [7], [12], [15], [13], [8], [3], [6, 11], [2], [14], [1, 4, 9], [10]]"
