instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.0,0,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,4.215055599997868,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.05,0,25.22222222222223,0.04569243156199679,33.33333333333337,0.06038647342995176,9,9,8.639199400000507,1.0,0.0,0.019524959742351047,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.1,0,25.22222222222223,0.04569243156199679,33.33333333333337,0.06038647342995176,9,9,10.40795339999022,1.0,0.0,0.019524959742351047,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.2,0,25.22222222222223,0.04569243156199679,33.33333333333337,0.06038647342995176,9,9,12.1152507999941,1.0,0.0,0.019524959742351047,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.3,0,25.22222222222223,0.04569243156199679,38.66666666666667,0.07004830917874397,9,9,32.54771700000856,0.9657967235965108,0.004227053140096622,0.03381642512077295,0.030797101449275364,0.9107142857142856,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18], [14, 17, 19], [7, 12, 13, 15], [3, 5, 6], [4, 8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.5,0,25.22222222222223,0.04569243156199679,38.66666666666667,0.07004830917874397,9,9,32.75721660000272,0.9657967235965108,0.004227053140096622,0.03381642512077295,0.030797101449275364,0.9107142857142856,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18], [14, 17, 19], [7, 12, 13, 15], [3, 5, 6], [4, 8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.6,0,25.22222222222223,0.04569243156199679,70.88888888888883,0.1284219001610305,9,7,189.0131190000102,0.9507314232041874,0.01127214170692432,0.10205314009661838,0.043478260869565216,0.4260355029585798,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [7, 13, 14, 15, 17, 18, 19], [3, 5, 6, 12], [4, 8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.7,0,25.22222222222223,0.04569243156199679,65.44444444444441,0.11855877616747176,9,6,168.3179453000048,0.9187081950430209,0.029991948470209355,0.11493558776167474,0.07065217391304347,0.614711033274956,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [20, 21, 22, 24], [17, 18, 19], [13, 14, 15], [3, 4, 5, 6, 7, 8, 9, 10, 12], [1, 2, 11, 16]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=1.0,0,25.22222222222223,0.04569243156199679,67.44444444444446,0.12218196457326895,9,8,123.88517209999554,0.9081585337859018,0.039855072463768126,0.10909822866344607,0.07971014492753623,0.7306273062730626,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [17], [5, 6, 7, 12, 13, 14, 15], [1, 3, 4, 8, 9, 10, 11, 16], [2]]"
00006-00000040.toc,toc,24,9,rankings,aleatoria,b=0.0,1,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,1.0142381999903591,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
