instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.0,0,32.66666666666667,0.15555555555555559,32.66666666666667,0.15555555555555559,2,2,0.44634019999648444,1.0,0.0,0.0,0.0,nan,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.05,0,32.66666666666667,0.15555555555555559,33.520840892313764,0.15962305186816078,2,2,1.6070987999992212,1.0,0.0,0.014613527937287816,0.0,0.0,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.1,0,32.66666666666667,0.15555555555555559,33.89508156236911,0.16140515029699576,2,1,0.7249598000053084,0.0,0.0058956916099773375,0.02922705587457563,0.12380952380952381,4.23612711252332,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.2,0,32.66666666666667,0.15555555555555559,35.17898206780451,0.16751896222764054,2,1,1.1228532999957679,0.0,0.0058956916099773375,0.05518292487072983,0.12380952380952381,2.2436201796036905,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.3,0,32.66666666666667,0.15555555555555559,38.01769809256097,0.18103665758362367,2,1,0.6868048000033014,0.0,0.0058956916099773375,0.07549110223607892,0.12380952380952381,1.6400545248675997,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.5,0,32.66666666666667,0.15555555555555559,43.6304679304328,0.20776413300206095,2,1,0.6134014999988722,0.0,0.0058956916099773375,0.10691841546295867,0.12380952380952381,1.1579812820216828,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.6,0,32.66666666666667,0.15555555555555559,45.94314174505631,0.2187768654526491,2,1,0.614944100001594,0.0,0.0058956916099773375,0.1193965835976307,0.12380952380952381,1.0369603558068698,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.7,0,32.66666666666667,0.15555555555555559,47.67451569505029,0.22702150330976328,2,1,0.3212186000018846,0.0,0.0058956916099773375,0.12816022965653506,0.12380952380952381,0.9660526057212054,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=1.0,0,32.66666666666667,0.15555555555555559,51.253233333773814,0.2440630158751134,2,1,1.0296769999986282,0.0,0.0058956916099773375,0.145833921487234,0.12380952380952381,0.8489761678688853,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.0,1,32.66666666666667,0.15555555555555559,32.66666666666667,0.15555555555555559,2,2,0.35852409999642987,1.0,0.0,0.0,0.0,nan,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.05,1,32.66666666666667,0.15555555555555559,34.01331454151843,0.1619681644834211,2,2,0.5322624999971595,1.0,0.0,0.013509345204455875,0.0,0.0,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.1,1,32.66666666666667,0.15555555555555559,35.67843789886672,0.16989732332793675,2,2,0.5668453999969643,1.0,0.0,0.026467704696854718,0.0,0.0,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.2,1,32.66666666666667,0.15555555555555559,38.36233687467258,0.182677794641298,2,1,1.1622422999935225,0.0,0.0058956916099773375,0.044829381054409395,0.12380952380952381,2.7617941826869363,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.3,1,32.66666666666667,0.15555555555555559,41.12139610754238,0.19581617194067802,2,1,1.4928002000087872,0.0,0.0058956916099773375,0.0629700734181556,0.12380952380952381,1.966164514171059,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000006.soc,soc,15,42,matriz,aleatoria,b=0.5,1,32.66666666666667,0.15555555555555559,45.12814826110069,0.2148959441004795,2,1,1.006573099992238,0.0,0.0058956916099773375,0.08630512985848257,0.12380952380952381,1.4345557907454454,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
