instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.0,0,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.5495415999903344,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.05,0,31.976190476190474,0.1522675736961451,35.22296247704997,0.167728392747857,5,5,0.6691731000028085,0.9999999999999998,0.0,0.02998377908769507,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.1,0,31.976190476190474,0.1522675736961451,38.4734653224724,0.18320697772605904,5,5,1.6063537000009092,0.9999999999999998,0.0,0.05959066179512085,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.2,0,31.976190476190474,0.1522675736961451,44.40184224642991,0.21143734403061862,5,5,0.41511970000283327,0.9999999999999998,0.0,0.10538254419147941,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.3,0,31.976190476190474,0.1522675736961451,48.553333229640444,0.23120634871257353,5,5,15.990037700001267,0.9999999999999998,0.0,0.1373856142384398,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.5,0,31.976190476190474,0.1522675736961451,49.65635758982214,0.23645884566581973,5,10,11.954675799992401,0.5471012044321931,0.13333333333333336,0.17650831639866507,0.2571428571428571,1.4568313968961628,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [8, 15], [3, 6, 13], [12], [11], [1], [10], [2], [4], [5, 9, 14]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.6,0,31.976190476190474,0.1522675736961451,49.42951282101252,0.235378632481012,5,13,5.837858600003528,0.755648171598035,0.13333333333333336,0.18855848109758203,0.19047619047619047,1.0101703692533246,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [6], [5], [3], [1], [13], [10], [2], [4], [9], [14]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.7,0,31.976190476190474,0.1522675736961451,49.31270915282519,0.23482242453726282,5,13,11.148518699992565,0.755648171598035,0.13333333333333336,0.19870335663217276,0.19047619047619047,0.9585957364011122,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [6], [5], [3], [1], [13], [10], [2], [4], [9], [14]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=1.0,0,31.976190476190474,0.1522675736961451,48.903950996337606,0.23287595712541717,5,13,8.292064299996127,0.7800239190689393,0.14285714285714288,0.2224986510031116,0.18095238095238095,0.8132740586811483,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [2], [6], [5], [3], [1], [9], [13], [10], [4], [14]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.0,1,31.976190476190474,0.1522675736961451,31.976190476190474,0.1522675736961451,5,5,0.6692113000026438,0.9999999999999998,0.0,0.0,0.0,nan,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.05,1,31.976190476190474,0.1522675736961451,35.33537060356313,0.1682636695407768,5,5,0.5298368000076152,0.9999999999999998,0.0,0.025370546463661898,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
00068-00000301.soi,soi,15,15,matriz,cerca_empate,b=0.1,1,31.976190476190474,0.1522675736961451,38.79309250879267,0.18472901194663174,5,5,0.6699255999992602,0.9999999999999998,0.0,0.050741092927323796,0.0,0.0,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]"
