instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.0,0,15.380640297667247,0.13982400270606588,15.380640297667247,0.13982400270606588,2,2,0.08917950000613928,1.0,0.0,0.0,0.0,nan,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.05,0,15.380640297667247,0.13982400270606588,16.172483366908875,0.14702257606280794,2,2,0.09116219999850728,1.0,0.0,0.017200354302255277,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.1,0,15.380640297667247,0.13982400270606588,17.290614167945844,0.1571874015267804,2,2,0.07851599999412429,1.0,0.0,0.03429832207524674,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.2,0,15.380640297667247,0.13982400270606588,20.020115306126165,0.1820010482375106,2,2,0.2151867999928072,1.0,0.0,0.0641505179561883,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.3,0,15.380640297667247,0.13982400270606588,21.922430468984597,0.19929482244531452,2,2,0.48459720000391826,1.0,0.0,0.08636974735227476,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.5,0,15.380640297667247,0.13982400270606588,24.077102533731818,0.21888275030665288,2,2,2.72157850000076,1.0,0.0,0.11064280413092194,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.6,0,15.380640297667247,0.13982400270606588,24.795591744936186,0.2254144704085108,2,2,2.9718307000002824,1.0,0.0,0.11839845550627486,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.7,0,15.380640297667247,0.13982400270606588,25.267535378068043,0.22970486707334584,2,2,2.8570634000061546,1.0,0.0,0.12377502523255438,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=1.0,0,15.380640297667247,0.13982400270606588,26.226757234841358,0.23842506577128508,2,2,1.5062500000058208,1.0,0.0,0.13256009113620307,0.0,0.0,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
00071-00000033.toi,toi,11,1302,matriz,aleatoria,b=0.0,1,15.380640297667247,0.13982400270606588,15.380640297667247,0.13982400270606588,2,2,0.09226100001251325,1.0,0.0,0.0,0.0,nan,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]"
