instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.01,0,15.633208962109215,15.673724183305158,4,4,2.0437733000144362,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.05,0,15.633208962109215,15.83373265456315,4,4,1.666882399993483,0.4548588261473421,-8.561904761904763,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 2, 5, 6, 7, 8, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.1,0,15.633208962109215,15.969898482659215,4,4,1.3587254000012763,0.4548588261473421,-8.561904761904763,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 2, 5, 6, 7, 8, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.01,0,15.633208962109215,15.814028216724788,4,4,0.49014860001625493,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.05,0,15.633208962109215,16.9361699461163,4,5,2.0609772000461817,0.8280086818880267,5.999999999999993,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 7, 8, 10], [3], [5, 6], [9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.1,0,15.633208962109215,17.361374850134297,4,5,0.575867899984587,0.3713906763541037,-7.343434343434346,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 6, 8], [2, 7, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.01,0,15.633208962109215,15.963225306202549,4,4,0.3138076000032015,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.05,0,15.633208962109215,16.62206941527479,4,5,0.16832749999593943,0.8280086818880267,5.999999999999993,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 7, 8, 10], [3], [5, 6], [9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.1,0,15.633208962109215,16.588969194029218,4,4,0.11411500000394881,0.8160942667466479,2.3838383838383805,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 4, 5, 8], [2, 7, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.01,1,15.633208962109215,15.582638208340514,4,4,0.8897146999952383,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.05,1,15.633208962109215,15.420305816981081,4,3,0.42515139997703955,0.34482758620689663,-8.343434343434346,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 6, 8], [2, 3, 4, 7, 10], [9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.1,1,15.633208962109215,15.011530910763792,4,3,0.5147993999999017,0.34482758620689663,-8.343434343434346,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 6, 8], [2, 3, 4, 7, 10], [9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.01,1,15.633208962109215,15.719187380667966,4,4,0.9194252999732271,0.4548588261473421,-8.561904761904763,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 2, 5, 6, 7, 8, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.05,1,15.633208962109215,15.805669597471505,4,4,0.09972050000214949,0.4548588261473421,-8.561904761904763,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 2, 5, 6, 7, 8, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.1,1,15.633208962109215,15.91377236847593,4,4,0.19635520002339035,0.4548588261473421,-8.561904761904763,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 2, 5, 6, 7, 8, 10], [3], [4], [9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.01,1,15.633208962109215,15.805942736626385,4,4,0.39512940001441166,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.05,1,15.633208962109215,15.437468875897567,4,3,0.29410230001667514,0.34482758620689663,-8.343434343434346,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 6, 8], [2, 3, 4, 7, 10], [9]]"
00068-00000001.soi,soi,10,23,matriz,todos,b=0.1,1,15.633208962109215,15.253268781548543,4,3,0.09524439997039735,0.34482758620689663,-8.343434343434346,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 6, 8], [2, 3, 4, 7, 10], [9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.01,2,15.633208962109215,15.670930382285944,4,4,1.3213759000063874,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.05,2,15.633208962109215,15.518532150750138,4,3,0.11766920000081882,0.7670929478598306,0.38383838383838054,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 8], [2, 3, 4, 7, 10], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,aleatoria,b=0.1,2,15.633208962109215,15.18821218463036,4,3,0.24878600001102313,0.7670929478598306,0.38383838383838054,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1, 5, 8], [2, 3, 4, 7, 10], [6, 9]]"
00068-00000001.soi,soi,10,23,matriz,cerca_empate,b=0.01,2,15.633208962109215,15.788619333201597,4,4,0.35048680001636967,1.0,0.0,"[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]","[[1], [2, 4, 5, 7, 8, 10], [3], [6, 9]]"
