instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00071-00000001.toc,toc,12,215,matriz,aleatoria,b=0.01,0,11.50232558139535,11.472180742093721,1,1,0.04013169999234378,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,aleatoria,b=0.05,0,11.50232558139535,11.756021695214029,1,1,0.04036340001039207,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,aleatoria,b=0.1,0,11.50232558139535,13.223735179182965,1,1,0.04273049999028444,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,cerca_empate,b=0.01,0,11.50232558139535,11.844315841292916,1,1,0.04677870002342388,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,cerca_empate,b=0.05,0,11.50232558139535,14.784335163921291,1,1,0.06587320001563057,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,cerca_empate,b=0.1,0,11.50232558139535,19.003449206836294,1,1,0.07652740000048652,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,todos,b=0.01,0,11.50232558139535,11.724201785041188,1,1,0.047307100030593574,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,todos,b=0.05,0,11.50232558139535,14.862719101441204,1,1,0.0679101999849081,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,todos,b=0.1,0,11.50232558139535,19.674522975894043,1,1,0.18712229997618124,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00071-00000001.toc,toc,12,215,matriz,aleatoria,b=0.01,1,11.50232558139535,11.439385873170206,1,1,0.046634399972390383,1.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
