instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.0,0,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,1.1972399999940535,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.05,0,25.22222222222223,0.04569243156199679,27.593065901506662,0.04998743822736714,9,9,0.8386135999899125,1.0,0.0,0.009094280442155453,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.1,0,25.22222222222223,0.04569243156199679,30.698723131630146,0.05561362886164881,9,9,1.062992299994221,1.0,0.0,0.018175303548096246,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.2,0,25.22222222222223,0.04569243156199679,38.053552850370465,0.06893759574342476,9,9,1.4681294000038179,1.0,0.0,0.03582490570259962,0.0,0.0,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.3,0,25.22222222222223,0.04569243156199679,45.989201147338086,0.08331377019445306,9,10,12.824230799989891,0.9920633665850979,0.005636070853462164,0.05302941952166918,0.007246376811594203,0.1366482393538769,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [4, 5, 6, 12], [3], [8, 9, 10, 16], [1, 2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.5,0,25.22222222222223,0.04569243156199679,56.71133790356842,0.1027379309847254,9,12,26.782715599998483,0.9703902586156068,0.018719806763285027,0.07824029132134105,0.02717391304347826,0.3473135463142917,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13], [4, 5, 6, 12, 15], [3], [9], [8, 10, 16], [1], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.6,0,25.22222222222223,0.04569243156199679,61.43511945048823,0.11129550625088447,9,15,27.356826599992928,0.9537695956652836,0.03180354267310788,0.08838838170431207,0.036231884057971016,0.409916816660118,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [24], [22], [20], [18, 19], [14, 17], [7, 13], [4, 6], [15], [3, 5, 12], [9], [8, 10, 16], [1], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.7,0,25.22222222222223,0.04569243156199679,65.47631355634897,0.11861651006584958,9,15,39.43836630000442,0.9537695956652836,0.03180354267310788,0.09780884177023182,0.036231884057971016,0.3704356722992932,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [24], [22], [20], [18, 19], [14, 17], [7, 13], [4, 6], [15], [3, 5, 12], [9], [8, 10, 16], [1], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=1.0,0,25.22222222222223,0.04569243156199679,74.05503635545773,0.13415767455698865,9,16,23.01367499999469,0.950190710264566,0.033816425120772944,0.11751769201800126,0.03985507246376811,0.3391410414838912,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [24], [22], [20], [18, 19], [14, 17], [7, 13], [4, 6], [15], [12], [3, 5], [9], [8, 10, 16], [1], [2, 11]]"
00006-00000040.toc,toc,24,9,matriz,aleatoria,b=0.0,1,25.22222222222223,0.04569243156199679,25.22222222222223,0.04569243156199679,9,9,1.5191039000055753,1.0,0.0,0.0,0.0,nan,"[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]"
