instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_ruido,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,buckets_original,buckets_ruido
00023-00000001.toi,toi,4,204,matriz,aleatoria,b=0.01,0,2.384725760163594,2.4544583132466014,1,1,0.009745699993800372,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
00023-00000001.toi,toi,4,204,matriz,aleatoria,b=0.05,0,2.384725760163594,2.4630916998344423,1,2,0.0125906000030227,0.0,0.2300395738203953,"[[1, 2, 3, 4]]","[[3], [1, 2, 4]]"
00023-00000001.toi,toi,4,204,matriz,aleatoria,b=0.1,0,2.384725760163594,2.3877544652214757,1,2,0.009548200003337115,0.0,0.2300395738203953,"[[1, 2, 3, 4]]","[[3], [1, 2, 4]]"
00023-00000001.toi,toi,4,204,matriz,cerca_empate,b=0.01,0,2.384725760163594,2.384725760163594,1,1,0.009741799964103848,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
00023-00000001.toi,toi,4,204,matriz,cerca_empate,b=0.05,0,2.384725760163594,2.384725760163594,1,1,0.009475600032601506,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
00023-00000001.toi,toi,4,204,matriz,cerca_empate,b=0.1,0,2.384725760163594,2.384725760163594,1,1,0.009654499997850507,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
00023-00000001.toi,toi,4,204,matriz,todos,b=0.01,0,2.384725760163594,2.4625797106252385,1,2,0.009085900033824146,0.0,0.2300395738203953,"[[1, 2, 3, 4]]","[[3], [1, 2, 4]]"
00023-00000001.toi,toi,4,204,matriz,todos,b=0.05,0,2.384725760163594,1.8538372171496091,1,2,0.008354099991265684,0.0,0.2300395738203953,"[[1, 2, 3, 4]]","[[3], [1, 2, 4]]"
00023-00000001.toi,toi,4,204,matriz,todos,b=0.1,0,2.384725760163594,1.4269152329572623,1,2,0.00900810002349317,0.0,0.2300395738203953,"[[1, 2, 3, 4]]","[[3], [1, 2, 4]]"
00023-00000001.toi,toi,4,204,matriz,aleatoria,b=0.01,1,2.384725760163594,2.4302444080745444,1,1,0.010034800041466951,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
00023-00000001.toi,toi,4,204,matriz,aleatoria,b=0.05,1,2.384725760163594,2.6123189997183465,1,1,0.009463599999435246,1.0,0.0,"[[1, 2, 3, 4]]","[[1, 2, 3, 4]]"
