instancia,tipo,n,m,metodo,tecnica,parametros,seed,obj_value,obj_value_norm,obj_value_ruido,obj_value_ruido_norm,n_buckets,n_buckets_ruido,tiempo,kendall_tau,perdida,distancia_entrada,distancia_salida,sensibilidad,buckets_original,buckets_ruido
00068-00000301.soi,soi,15,15,scores,probit,b=0.0,0,31.976190476190474,0.1522675736961451,24.03434829253355,0.1144492775834931,5,4,0.6324909000104526,0.7804925426732846,0.09206349206349206,0.2250809052746668,0.1523809523809524,0.6770052403823484,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 12, 15], [2, 3, 6, 8, 13, 14], [1, 5, 9, 10], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.05,0,31.976190476190474,0.1522675736961451,23.821106593917733,0.11343384092341778,5,4,1.0209851999970851,0.7893858590844147,0.09682539682539681,0.22282497369171694,0.14761904761904762,0.6624887918680142,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 12, 15], [2, 3, 6, 8, 13], [1, 5, 9, 10, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.1,0,31.976190476190474,0.1522675736961451,22.49249006585115,0.10710709555167214,5,4,0.56657450000057,0.7154064407333351,0.0873015873015873,0.22107382126384817,0.1761904761904762,0.7969757576144468,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [2, 3, 6, 8, 12, 13], [1, 5, 9, 10, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.2,0,31.976190476190474,0.1522675736961451,21.237392874181513,0.1011304422580072,5,4,0.7745132999989437,0.7817359599705714,0.0873015873015873,0.22656891169571608,0.12857142857142856,0.56747162533976,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 12, 13], [1, 2, 3, 5, 9, 10, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.3,0,31.976190476190474,0.1522675736961451,17.350678173538512,0.08262227701685006,5,5,0.22637670001131482,0.6411188743387695,0.12063492063492062,0.24119445221339497,0.2,0.8292064687418744,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 13], [1, 2, 3, 5, 9, 10, 12], [14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.5,0,31.976190476190474,0.1522675736961451,16.47050683432307,0.07843098492534796,5,5,0.2446159999963129,0.52693081031659,0.14444444444444443,0.2929012841769664,0.23333333333333334,0.7966278945788334,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 13], [1, 2, 3, 5, 9, 10], [12, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.6,0,31.976190476190474,0.1522675736961451,15.232284473212047,0.07253468796767641,5,6,0.19511489999422338,0.511742284054441,0.16825396825396824,0.31161699080742505,0.2571428571428571,0.8251888206627597,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 13], [1, 2, 5, 9, 10], [3], [12, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.7,0,31.976190476190474,0.1522675736961451,13.759806601944167,0.06552288858068651,5,6,0.18051679999916814,0.49581153404267586,0.18253968253968253,0.32571418536116864,0.2714285714285714,0.8333335900848085,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 10, 13], [1, 2, 5, 9], [3], [12, 14], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=1.0,0,31.976190476190474,0.1522675736961451,12.77750580525565,0.06084526573931262,5,8,0.25560119999863673,0.4722677416582815,0.20158730158730157,0.3534445689336482,0.2904761904761905,0.821843694904027,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 15], [6, 8, 10, 13], [5], [1, 2, 9], [3], [14], [12], [4]]"
00068-00000301.soi,soi,15,15,scores,probit,b=0.0,1,31.976190476190474,0.1522675736961451,24.03434829253355,0.1144492775834931,5,4,0.667521300012595,0.7804925426732846,0.09206349206349206,0.2250809052746668,0.1523809523809524,0.6770052403823484,"[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]","[[7, 11, 12, 15], [2, 3, 6, 8, 13, 14], [1, 5, 9, 10], [4]]"
