instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00006-00000040.toc,toc,24,9,2,1,5,matrices,aleatoria,0.05,0,1.0,29.19999999999999,33.4,4.20000000000001,0.05289855072463766,0.06050724637681159,0.007608695652173931,0.009094280442155454,0.008495386797057209,0.0,0.0,8,9,"[[23], [21], [20, 22, 24], [17, 18], [7, 13, 14, 15, 19], [3, 5, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",2.614822399991681
00006-00000040.toc,toc,24,9,2,2,4,matrices,aleatoria,0.05,0,1.0,19.5,20.5,1.0,0.035326086956521736,0.03713768115942029,0.0018115942028985507,0.008314187397851794,0.008495386797057209,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [18, 19], [13, 14, 17], [7, 12, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",2.614822399991681
00006-00000040.toc,toc,24,9,2,1,5,matrices,aleatoria,0.1,0,1.0,29.19999999999999,33.4,4.20000000000001,0.05289855072463766,0.06050724637681159,0.007608695652173931,0.018188560884310905,0.016990773594114418,0.0,0.0,8,9,"[[23], [21], [20, 22, 24], [17, 18], [7, 13, 14, 15, 19], [3, 5, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",4.15566379998927
00006-00000040.toc,toc,24,9,2,2,4,matrices,aleatoria,0.1,0,1.0,19.5,20.5,1.0,0.035326086956521736,0.03713768115942029,0.0018115942028985507,0.016628374795703588,0.016990773594114418,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [18, 19], [13, 14, 17], [7, 12, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",4.15566379998927
00006-00000040.toc,toc,24,9,2,1,5,matrices,aleatoria,0.5,0,1.0,29.19999999999999,33.4,4.20000000000001,0.05289855072463766,0.06050724637681159,0.007608695652173931,0.07758878447888308,0.07448318146241939,0.0,0.0,8,9,"[[23], [21], [20, 22, 24], [17, 18], [7, 13, 14, 15, 19], [3, 5, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",26.344442800007528
00006-00000040.toc,toc,24,9,2,2,4,matrices,aleatoria,0.5,0,1.0,19.5,20.5,1.0,0.035326086956521736,0.03713768115942029,0.0018115942028985507,0.07288902564456633,0.07448318146241939,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [18, 19], [13, 14, 17], [7, 12, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",26.344442800007528
00006-00000040.toc,toc,24,9,2,1,5,matrices,aleatoria,1.0,0,1.0,29.19999999999999,33.4,4.20000000000001,0.05289855072463766,0.06050724637681159,0.007608695652173931,0.11667228138998194,0.10961968041948632,0.0,0.0,8,9,"[[23], [21], [20, 22, 24], [17, 18], [7, 13, 14, 15, 19], [3, 5, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",108.29382950000581
00006-00000040.toc,toc,24,9,2,2,4,matrices,aleatoria,1.0,0,1.0,19.5,20.5,1.0,0.035326086956521736,0.03713768115942029,0.0018115942028985507,0.10356803090892132,0.10961968041948632,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [18, 19], [13, 14, 17], [7, 12, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",108.29382950000581
00006-00000040.toc,toc,24,9,2,1,5,matrices,aleatoria,0.05,1,1.0,21.799999999999926,27.2,5.400000000000073,0.03949275362318827,0.049275362318840575,0.009782608695652307,0.010126763801305151,0.00924863949797553,0.0,0.0,10,9,"[[23], [21], [20, 22, 24], [18, 19], [17], [13, 14, 15], [7, 12], [3, 4, 6], [5, 8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",1.54590910000843
00006-00000040.toc,toc,24,9,2,2,4,matrices,aleatoria,0.05,1,1.0,22.75,33.75,11.0,0.04121376811594203,0.06114130434782609,0.019927536231884056,0.008320181359045933,0.00924863949797553,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [17, 18, 19], [14], [5, 7, 13, 15], [3, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",1.54590910000843
