instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00068-00000001.soi,soi,10,23,3,matrices,cerca_empate,b=0.05,4,9.260869565217392,9.529167244759948,0.0,3,3,0.053291100077331,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,3,matrices,cerca_empate,b=0.1,4,9.260869565217392,9.795882438561652,0.7391304347826058,3,4,0.0662499999161809,0.8366600265340756,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [1, 5, 6, 8], [7, 10], [2, 3, 4]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.01,0,9.260869565217392,9.283068135643228,0.0,3,3,0.0565350000979378,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.05,0,9.260869565217392,9.353357172520226,0.0434782608695663,3,4,0.0600647999672219,0.9847319278346618,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [6], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.1,0,9.260869565217392,9.343785145845024,0.4782608695652151,3,4,0.0549563000677153,0.8924133096001623,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [1, 5, 6, 8], [7], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.01,1,9.260869565217392,9.217398968943822,0.0,3,3,0.0898223000112921,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.05,1,9.260869565217392,9.043516583849533,0.0,3,3,0.0597219000337645,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.1,1,9.260869565217392,8.925211878607058,0.0,3,3,0.0529662000481039,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.01,2,9.260869565217392,9.245577628933436,0.0,3,3,0.0608921000966802,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.05,2,9.260869565217392,9.184409883797608,0.0,3,3,0.0609296999173238,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.1,2,9.260869565217392,9.008201544763724,0.2173913043478244,3,4,0.0609293000306934,0.9561828874675148,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 8], [7], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.01,3,9.260869565217392,9.2767256418466,0.0434782608695663,3,4,0.0488370999228209,0.9847319278346618,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [6], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.05,3,9.260869565217392,9.16623690488518,0.0434782608695663,3,4,0.0431696999585256,0.9847319278346618,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [6], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.1,3,9.260869565217392,9.0281259836834,0.0434782608695663,3,4,0.0434783999808132,0.9847319278346618,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[9], [6], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.01,4,9.260869565217392,9.262956701881086,0.0,3,3,0.0616441000020131,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.05,4,9.260869565217392,9.271305248535864,0.0,3,3,0.0611349999671801,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
00068-00000001.soi,soi,10,23,5,matrices,cerca_empate,b=0.1,4,9.260869565217392,9.281740931854335,0.0,3,3,0.0552636999636888,1.0,"[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]","[[6, 9], [1, 5, 7, 8], [2, 3, 4, 10]]"
