instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00071-00000033.toi,toi,11,1302,4,1,326,matrices,aleatoria,0.05,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.017200354302255284,0.011040391045104143,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11793920000491198
00071-00000033.toi,toi,11,1302,4,2,326,matrices,aleatoria,0.05,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.01069819903256691,0.011040391045104143,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11793920000491198
00071-00000033.toi,toi,11,1302,4,3,325,matrices,aleatoria,0.05,0,1.0,15.812577784427974,15.812577784427972,0.0,0.1437507071311634,0.1437507071311634,0.0,0.012808111872822766,0.011040391045104143,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11793920000491198
00071-00000033.toi,toi,11,1302,4,4,325,matrices,aleatoria,0.05,0,1.0,15.517175511954441,15.517175511954441,0.0,0.14106523192685855,0.14106523192685855,0.0,0.009804959805598736,0.011040391045104143,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11793920000491198
00071-00000033.toi,toi,11,1302,4,1,326,matrices,aleatoria,0.1,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.03403324689743562,0.021686450985947788,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11072760001115967
00071-00000033.toi,toi,11,1302,4,2,326,matrices,aleatoria,0.1,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.020198173541998075,0.021686450985947788,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11072760001115967
00071-00000033.toi,toi,11,1302,4,3,325,matrices,aleatoria,0.1,0,1.0,15.812577784427974,15.812577784427972,0.0,0.1437507071311634,0.1437507071311634,0.0,0.025616223745645525,0.021686450985947788,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11072760001115967
00071-00000033.toi,toi,11,1302,4,4,325,matrices,aleatoria,0.1,0,1.0,15.517175511954441,15.517175511954441,0.0,0.14106523192685855,0.14106523192685855,0.0,0.01960991961119747,0.021686450985947788,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.11072760001115967
00071-00000033.toi,toi,11,1302,4,1,326,matrices,aleatoria,0.5,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.10947913782983718,0.07112972637421776,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1930251000012504
00071-00000033.toi,toi,11,1302,4,2,326,matrices,aleatoria,0.5,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.07054509740568446,0.07112972637421776,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1930251000012504
00071-00000033.toi,toi,11,1302,4,3,325,matrices,aleatoria,0.5,0,1.0,15.812577784427974,15.812577784427972,0.0,0.1437507071311634,0.1437507071311634,0.0,0.09307367880051944,0.07112972637421776,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1930251000012504
00071-00000033.toi,toi,11,1302,4,4,325,matrices,aleatoria,0.5,0,1.0,15.517175511954441,15.517175511954441,0.0,0.14106523192685855,0.14106523192685855,0.0,0.06738257877388028,0.07112972637421776,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1930251000012504
00071-00000033.toi,toi,11,1302,4,1,326,matrices,aleatoria,1.0,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.1319595952943729,0.08436059375288099,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.22745259999646805
