instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.05,1,1.0,21.799999999999926,27.2,5.400000000000073,0.03949275362318827,0.049275362318840575,0.009782608695652307,0.0289387495335108,0.02601707969003541,0.0,0.0,10,9,"[[23], [21], [20, 22, 24], [18, 19], [17], [13, 14, 15], [7, 12], [3, 4, 6], [5, 8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",97.87835870000708
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.05,1,1.0,22.75,33.75,11.0,0.04121376811594203,0.06114130434782609,0.019927536231884056,0.029440678627685575,0.02601707969003541,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [17, 18, 19], [14], [5, 7, 13, 15], [3, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",97.87835870000708
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.1,1,1.0,21.799999999999926,27.2,5.400000000000073,0.03949275362318827,0.049275362318840575,0.009782608695652307,0.05761955202786031,0.05151589038581895,0.0,0.0,10,9,"[[23], [21], [20, 22, 24], [18, 19], [17], [13, 14, 15], [7, 12], [3, 4, 6], [5, 8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",85.96359959999972
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.1,1,1.0,22.75,33.75,11.0,0.04121376811594203,0.06114130434782609,0.019927536231884056,0.05803768581725604,0.05151589038581895,0.0,0.0,9,9,"[[23], [21], [20, 22, 24], [17, 18, 19], [14], [5, 7, 13, 15], [3, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",85.96359959999972
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.2,1,0.985973923749129,21.799999999999926,24.199999999999996,2.4000000000000696,0.03949275362318827,0.04384057971014492,0.0043478260869566476,0.1094981070033,0.09650273700771267,0.012681159420289856,0.13140725137439735,10,9,"[[23], [21], [20, 22, 24], [18, 19], [17], [13, 14, 15], [7, 12], [3, 4, 6], [5, 8, 9, 10, 16], [1, 2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 12, 13, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]",139.80093599999964
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.2,1,0.985973923749129,22.75,38.75,16.0,0.04121376811594203,0.07019927536231885,0.028985507246376812,0.10801188710122267,0.09650273700771267,0.012681159420289856,0.13140725137439735,9,9,"[[23], [21], [20, 22, 24], [17, 18, 19], [14], [5, 7, 13, 15], [3, 6, 12], [4, 8, 9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 12, 13, 15], [3, 4, 5, 6], [8, 9, 10, 16], [1, 2, 11]]",139.80093599999964
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.0,2,1.0,31.400000000000006,35.4,3.999999999999993,0.0568840579710145,0.06413043478260869,0.00724637681159419,0.0,0.0,0.0,nan,11,9,"[[23], [21, 24], [20], [22], [18], [17, 19], [7, 13, 14, 15], [3, 4, 5, 6, 12], [8], [9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",1.9463512999936938
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.0,2,1.0,20.0,23.0,3.0,0.036231884057971016,0.041666666666666664,0.005434782608695652,0.0,0.0,0.0,nan,11,9,"[[23], [21], [20, 22], [18, 19, 24], [14, 17], [7, 13, 15], [12], [3, 4, 5, 6], [8, 9, 10, 16], [1], [2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",1.9463512999936938
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.05,2,1.0,31.400000000000006,35.4,3.999999999999993,0.0568840579710145,0.06413043478260869,0.00724637681159419,0.032690174628422074,0.028616106707403867,0.0,0.0,11,9,"[[23], [21, 24], [20], [22], [18], [17, 19], [7, 13, 14, 15], [3, 4, 5, 6, 12], [8], [9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",31.523631100004422
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.05,2,1.0,20.0,23.0,3.0,0.036231884057971016,0.041666666666666664,0.005434782608695652,0.030137197306278885,0.028616106707403867,0.0,0.0,11,9,"[[23], [21], [20, 22], [18, 19, 24], [14, 17], [7, 13, 15], [12], [3, 4, 5, 6], [8, 9, 10, 16], [1], [2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [14, 17], [7, 13, 15], [3, 4, 5, 6, 12], [8, 9, 10, 16], [1, 2, 11]]",31.523631100004422
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.1,2,0.975814384579467,31.400000000000006,34.599999999999994,3.1999999999999886,0.0568840579710145,0.06268115942028984,0.005797101449275342,0.06381777946297082,0.05636411908487811,0.021739130434782608,0.38569094643430674,11,9,"[[23], [21, 24], [20], [22], [18], [17, 19], [7, 13, 14, 15], [3, 4, 5, 6, 12], [8], [9, 10], [1, 2, 11, 16]]","[[23], [21], [20, 22, 24], [18, 19], [17], [7, 13, 14, 15], [3, 5, 6, 12], [4, 8, 9, 10, 16], [1, 2, 11]]",82.45912830000452
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.1,2,0.975814384579467,20.0,26.0,6.0,0.036231884057971016,0.04710144927536232,0.010869565217391304,0.06027439461255777,0.05636411908487811,0.021739130434782608,0.38569094643430674,11,9,"[[23], [21], [20, 22], [18, 19, 24], [14, 17], [7, 13, 15], [12], [3, 4, 5, 6], [8, 9, 10, 16], [1], [2, 11]]","[[23], [21], [20, 22, 24], [18, 19], [17], [7, 13, 14, 15], [3, 5, 6, 12], [4, 8, 9, 10, 16], [1, 2, 11]]",82.45912830000452
00006-00000040.toc,toc,24,9,2,1,5,matrices,todos,0.2,2,0.9364189249303986,31.400000000000006,39.199999999999996,7.79999999999999,0.0568840579710145,0.07101449275362318,0.014130434782608678,0.12016257282569187,0.10808770837762391,0.05615942028985507,0.5195726797505227,11,7,"[[23], [21, 24], [20], [22], [18], [17, 19], [7, 13, 14, 15], [3, 4, 5, 6, 12], [8], [9, 10], [1, 2, 11, 16]]","[[23], [20, 21, 22, 24], [18], [7, 13, 14, 17, 19], [3, 5, 12, 15], [4, 6, 8, 9, 10, 16], [1, 2, 11]]",234.59012829999847
00006-00000040.toc,toc,24,9,2,2,4,matrices,todos,0.2,2,0.9364189249303986,20.0,38.0,18.0,0.036231884057971016,0.06884057971014493,0.03260869565217391,0.11579973532332787,0.10808770837762391,0.05615942028985507,0.5195726797505227,11,7,"[[23], [21], [20, 22], [18, 19, 24], [14, 17], [7, 13, 15], [12], [3, 4, 5, 6], [8, 9, 10, 16], [1], [2, 11]]","[[23], [20, 21, 22, 24], [18], [7, 13, 14, 17, 19], [3, 5, 12, 15], [4, 6, 8, 9, 10, 16], [1, 2, 11]]",234.59012829999847
