instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.05,0,0.9999999999999998,2.0,6.0,4.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.0011427757631444417,0.00026950369523031487,0.0,0.0,15,5,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",7.420596900003147
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.05,0,0.9999999999999998,0.6666666666666661,6.666666666666666,6.0,0.020833333333333315,0.20833333333333331,0.1875,0.0,0.00026950369523031487,0.0,0.0,14,5,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",7.420596900003147
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.1,0,0.9999999999999998,2.0,6.0,4.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.0022855515262888825,0.0005390073904606297,0.0,0.0,15,5,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",1.7273803999996744
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.1,0,0.9999999999999998,0.6666666666666661,6.666666666666666,6.0,0.020833333333333315,0.20833333333333331,0.1875,0.0,0.0005390073904606297,0.0,0.0,14,5,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",1.7273803999996744
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.5,0,0.9999999999999998,2.0,6.0,4.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.011427757631444407,0.002695036952303143,0.0,0.0,15,5,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.36349830000835937
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.5,0,0.9999999999999998,0.6666666666666661,6.666666666666666,6.0,0.020833333333333315,0.20833333333333331,0.1875,0.0,0.002695036952303143,0.0,0.0,14,5,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.36349830000835937
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,1.0,0,0.9999999999999998,2.0,6.0,4.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.020002432320921477,0.004753467642725138,0.0,0.0,15,5,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.8223099000024376
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,1.0,0,0.9999999999999998,0.6666666666666661,6.666666666666666,6.0,0.020833333333333315,0.20833333333333331,0.1875,0.0,0.004753467642725138,0.0,0.0,14,5,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.8223099000024376
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.05,1,0.9999999999999998,4.095238095238095,7.095238095238095,3.0,0.046536796536796536,0.08062770562770562,0.03409090909090909,2.7190041137666674e-05,0.0005618468482154473,0.0,0.0,14,5,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.5112691999966046
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.05,1,0.9999999999999998,0.4285714285714288,2.4285714285714284,1.9999999999999996,0.017857142857142867,0.10119047619047618,0.08333333333333331,0.009632926208760757,0.0005618468482154473,0.0,0.0,14,5,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.5112691999966046
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.1,1,0.9999999999999998,4.095238095238095,7.095238095238095,3.0,0.046536796536796536,0.08062770562770562,0.03409090909090909,5.438008227533335e-05,0.0011236936964308937,0.0,0.0,14,5,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6167926999914926
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.1,1,0.9999999999999998,0.4285714285714288,2.4285714285714284,1.9999999999999996,0.017857142857142867,0.10119047619047618,0.08333333333333331,0.01926585241752151,0.0011236936964308937,0.0,0.0,14,5,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6167926999914926
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,0.5,1,0.9057894597833126,4.095238095238095,12.571428571428571,8.476190476190476,0.046536796536796536,0.14285714285714285,0.09632034632034632,0.00027190041137667176,0.002835027655379612,0.05714285714285714,20.156014010807127,14,6,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [11], [15], [1, 2, 3, 5, 6, 8, 9, 10, 13, 14], [4]]",1.2011745000054361
00068-00000301.soi,soi,15,15,2,2,7,matrices,cerca_empate,0.5,1,0.9057894597833126,0.4285714285714288,3.4285714285714284,2.9999999999999996,0.017857142857142867,0.14285714285714285,0.12499999999999999,0.047619047619047616,0.002835027655379612,0.05714285714285714,20.156014010807127,14,6,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[7], [12], [11], [15], [1, 2, 3, 5, 6, 8, 9, 10, 13, 14], [4]]",1.2011745000054361
00068-00000301.soi,soi,15,15,2,1,8,matrices,cerca_empate,1.0,1,0.9057894597833126,4.095238095238095,12.571428571428571,8.476190476190476,0.046536796536796536,0.14285714285714285,0.09632034632034632,0.000543800822753341,0.0029489668753850734,0.05714285714285714,19.377246187411135,14,6,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [11], [15], [1, 2, 3, 5, 6, 8, 9, 10, 13, 14], [4]]",1.3655430000071647
