instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.0,0,0.9999999999999998,2.0,6.0,4.0,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0,nan,15,5,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6141885999968508
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.0,0,0.9999999999999998,0.6666666666666661,6.666666666666666,6.0,0.020833333333333315,0.20833333333333331,0.1875,0.0,0.0,0.0,nan,14,5,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6141885999968508
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.05,0,0.7561334445873297,2.0,19.0,17.0,0.024390243902439025,0.23170731707317074,0.2073170731707317,0.024380464086896404,0.009943485618852017,0.11904761904761904,11.97242331420631,15,4,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]",17.972527199992328
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.05,0,0.7561334445873297,0.6666666666666661,4.666666666666666,4.0,0.020833333333333315,0.14583333333333331,0.125,0.027650979364799128,0.009943485618852017,0.11904761904761904,11.97242331420631,14,4,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]",17.972527199992328
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.1,0,0.7561334445873297,2.0,19.0,17.0,0.024390243902439025,0.23170731707317074,0.2073170731707317,0.04876092817379281,0.019831284576800334,0.11904761904761904,6.003021064348354,15,4,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]",30.700441299995873
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.1,0,0.7561334445873297,0.6666666666666661,4.666666666666666,4.0,0.020833333333333315,0.14583333333333331,0.125,0.05457107130523718,0.019831284576800334,0.11904761904761904,6.003021064348354,14,4,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [11, 15], [1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14], [4]]",30.700441299995873
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.2,0,0.6389784510646974,2.0,24.0,22.0,0.024390243902439025,0.2926829268292683,0.2682926829268293,0.09752185634758562,0.03975006254162461,0.17142857142857143,4.312661678181225,15,3,"[[14], [13], [7], [12], [8], [15], [3], [11], [9], [6], [5], [2], [1], [10], [4]]","[[7], [11, 15], [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14]]",18.251131500001065
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.2,0,0.6389784510646974,0.6666666666666661,4.666666666666666,4.0,0.020833333333333315,0.14583333333333331,0.125,0.0987254759438077,0.03975006254162461,0.17142857142857143,4.312661678181225,14,3,"[[12], [11, 15], [14], [13], [10], [7], [6], [5], [3], [2], [4], [9], [8], [1]]","[[7], [11, 15], [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14]]",18.251131500001065
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.0,1,0.9999999999999998,4.095238095238095,7.095238095238095,3.0,0.046536796536796536,0.08062770562770562,0.03409090909090909,0.0,0.0,0.0,nan,14,5,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6039089999976568
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.0,1,0.9999999999999998,0.4285714285714288,2.4285714285714284,1.9999999999999996,0.017857142857142867,0.10119047619047618,0.08333333333333331,0.0,0.0,0.0,nan,14,5,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.6039089999976568
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.05,1,0.9999999999999998,4.095238095238095,7.095238095238095,3.0,0.046536796536796536,0.08062770562770562,0.03409090909090909,0.019043477249231357,0.008681253142393036,0.0,0.0,14,5,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.7224859000125434
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.05,1,0.9999999999999998,0.4285714285714288,2.4285714285714284,1.9999999999999996,0.017857142857142867,0.10119047619047618,0.08333333333333331,0.0293165077132633,0.008681253142393036,0.0,0.0,14,5,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[7], [12], [8, 11, 15], [1, 2, 3, 5, 6, 9, 10, 13, 14], [4]]",0.7224859000125434
00068-00000301.soi,soi,15,15,2,1,8,matrices,todos,0.1,1,0.5591061446816102,4.095238095238095,27.42857142857143,23.333333333333336,0.046536796536796536,0.31168831168831174,0.2651515151515152,0.038086954498462715,0.017362506284786076,0.19047619047619047,10.970546956293719,14,3,"[[7], [12], [8, 15], [13], [3], [11], [14], [9], [6], [5], [2], [1], [10], [4]]","[[11, 15], [1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14], [4]]",1.4329179000051226
00068-00000301.soi,soi,15,15,2,2,7,matrices,todos,0.1,1,0.5591061446816102,0.4285714285714288,2.4285714285714284,1.9999999999999996,0.017857142857142867,0.10119047619047618,0.08333333333333331,0.05863301542652662,0.017362506284786076,0.19047619047619047,10.970546956293719,14,3,"[[14], [13], [12], [11, 15], [10], [8], [7], [6], [5], [3], [2], [4], [9], [1]]","[[11, 15], [1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14], [4]]",1.4329179000051226
