instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00071-00000033.toi,toi,11,1302,2,1,651,matrices,cerca_empate,1.0,0,0.7844645405527362,15.19589510486602,26.346186358260283,11.150291253394263,0.13814450095332745,0.2395107850750935,0.10136628412176603,0.17350484514603787,0.1167804605600335,0.13636363636363635,1.167692229587806,2,5,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3], [4], [9], [1, 2, 5, 6, 10, 11], [7, 8]]",0.2518634000007296
00071-00000033.toi,toi,11,1302,2,2,651,matrices,cerca_empate,1.0,0,0.7844645405527362,15.586191458013868,26.89795392297784,11.311762464963973,0.14169264961830788,0.2445268538452531,0.10283420422694521,0.13808746740645564,0.1167804605600335,0.13636363636363635,1.167692229587806,2,5,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3], [4], [9], [1, 2, 5, 6, 10, 11], [7, 8]]",0.2518634000007296
00071-00000033.toi,toi,11,1302,2,1,651,matrices,cerca_empate,1.0,1,0.960768922830523,15.168492006449043,16.842828289634884,1.6743362831858413,0.13789538187680947,0.15311662081486258,0.015221238938053102,0.15221561736066092,0.10299874881719771,0.01818181818181818,0.17652465093617098,2,3,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 9], [4], [1, 2, 5, 6, 7, 8, 10, 11]]",0.490257900004508
00071-00000033.toi,toi,11,1302,2,2,651,matrices,cerca_empate,1.0,1,0.960768922830523,15.605620028768762,17.245196000500208,1.6395759717314462,0.14186927298880692,0.15677450909545643,0.014905236106649511,0.13916529101923783,0.10299874881719771,0.01818181818181818,0.17652465093617098,2,3,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 9], [4], [1, 2, 5, 6, 7, 8, 10, 11]]",0.490257900004508
00071-00000033.toi,toi,11,1302,2,1,651,matrices,cerca_empate,1.0,2,0.960768922830523,15.76497030105305,17.76497030105305,2.0,0.143317911827755,0.16149973000957318,0.01818181818181818,0.1575978795209652,0.10874592405435832,0.01818181818181818,0.16719539918323487,2,3,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[4, 9], [3], [1, 2, 5, 6, 7, 8, 10, 11]]",0.4327361000032397
00071-00000033.toi,toi,11,1302,2,2,651,matrices,cerca_empate,1.0,2,0.960768922830523,15.029383292670511,17.02938329267051,1.9999999999999982,0.13663075720609555,0.1548125753879137,0.018181818181818167,0.15047119834783929,0.10874592405435832,0.01818181818181818,0.16719539918323487,2,3,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[4, 9], [3], [1, 2, 5, 6, 7, 8, 10, 11]]",0.4327361000032397
00071-00000033.toi,toi,11,1302,8,1,163,matrices,cerca_empate,1.0,0,1.0,14.113199196511184,14.113199196511184,0.0,0.1283018108773744,0.1283018108773744,0.0,0.1726673295940142,0.04594041662906756,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.087180399990757
00071-00000033.toi,toi,11,1302,8,2,163,matrices,cerca_empate,1.0,0,1.0,15.841575114878433,15.841575114878435,0.0,0.14401431922616756,0.1440143192261676,0.0,0.12707895757608806,0.04594041662906756,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.087180399990757
00071-00000033.toi,toi,11,1302,8,3,163,matrices,cerca_empate,1.0,0,1.0,15.181426573332612,15.181426573332612,0.0,0.1380129688484783,0.1380129688484783,0.0,0.1538459885547046,0.04594041662906756,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.087180399990757
00071-00000033.toi,toi,11,1302,8,4,163,matrices,cerca_empate,1.0,0,1.0,16.216155523322936,16.216155523322932,0.0,0.14741959566657215,0.14741959566657212,0.0,0.12503606274165366,0.04594041662906756,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.087180399990757
