instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00035-00000006.soc,soc,15,42,2,1,21,matrices,todos,0.05,0,0.681385143869247,25.952380952380956,30.23809523809524,4.285714285714285,0.12358276643990931,0.14399092970521543,0.020408163265306117,0.05708860909866523,0.037774870860639305,0.06666666666666667,1.7648416830494598,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.2617301999998745
00035-00000006.soc,soc,15,42,2,2,21,matrices,todos,0.05,0,0.681385143869247,33.38095238095237,42.52380952380953,9.14285714285716,0.1589569160997732,0.20249433106575968,0.043537414965986475,0.05076506445151834,0.037774870860639305,0.06666666666666667,1.7648416830494598,3,2,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.2617301999998745
00035-00000006.soc,soc,15,42,2,1,21,matrices,todos,0.05,1,1.0,37.1904761904762,37.19047619047619,0.0,0.17709750566893426,0.17709750566893423,0.0,0.045211222859200394,0.03230265677188255,0.0,0.0,2,2,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.77799970000342
00035-00000006.soc,soc,15,42,2,2,21,matrices,todos,0.05,1,1.0,27.85714285714286,33.28571428571428,5.428571428571416,0.1326530612244898,0.15850340136054417,0.025850340136054365,0.04525131976475145,0.03230265677188255,0.0,0.0,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.77799970000342
00035-00000006.soc,soc,15,42,2,1,21,matrices,todos,0.05,2,1.0,30.61904761904762,30.61904761904762,0.0,0.1458049886621315,0.1458049886621315,0.0,0.047788572687771085,0.03960948472364595,0.0,0.0,2,2,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.5517733000015141
00035-00000006.soc,soc,15,42,2,2,21,matrices,todos,0.05,2,1.0,33.95238095238095,36.904761904761905,2.952380952380956,0.16167800453514738,0.17573696145124718,0.01405895691609979,0.05249990943190239,0.03960948472364595,0.0,0.0,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.5517733000015141
00035-00000006.soc,soc,15,42,4,1,11,matrices,todos,0.05,0,0.681385143869247,32.81818181818181,34.81818181818181,2.0,0.15627705627705626,0.16580086580086578,0.009523809523809525,0.05655263713412182,0.030830597278507264,0.06666666666666667,2.162354042785333,2,2,"[[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14], [5, 7, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.8194355000014184
00035-00000006.soc,soc,15,42,4,2,11,matrices,todos,0.05,0,0.681385143869247,27.363636363636363,32.45454545454545,5.09090909090909,0.1303030303030303,0.15454545454545454,0.02424242424242424,0.05367539916532822,0.030830597278507264,0.06666666666666667,2.162354042785333,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.8194355000014184
00035-00000006.soc,soc,15,42,4,3,10,matrices,todos,0.05,0,0.681385143869247,30.799999999999997,45.6,14.800000000000004,0.14666666666666664,0.21714285714285714,0.0704761904761905,0.050424933818248384,0.030830597278507264,0.06666666666666667,2.162354042785333,4,2,"[[12, 14], [6, 11], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.8194355000014184
00035-00000006.soc,soc,15,42,4,4,10,matrices,todos,0.05,0,0.681385143869247,35.6,41.99999999999999,6.3999999999999915,0.16952380952380952,0.19999999999999996,0.030476190476190435,0.05248119589206917,0.030830597278507264,0.06666666666666667,2.162354042785333,3,2,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]",1.8194355000014184
