instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00035-00000006.soc,soc,15,42,2,1,21,matrices,aleatoria,0.1,0,0.0,25.952380952380956,25.952380952380953,0.0,0.12358276643990931,0.1235827664399093,0.0,0.02922705587457563,0.025724832014985842,0.12380952380952381,4.8128409055265875,1,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.8427131999924313
00035-00000006.soc,soc,15,42,2,2,21,matrices,aleatoria,0.1,0,0.0,33.38095238095237,48.333333333333336,14.952380952380963,0.1589569160997732,0.23015873015873017,0.07120181405895697,0.02368988461548919,0.025724832014985842,0.12380952380952381,4.8128409055265875,3,1,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.8427131999924313
00035-00000006.soc,soc,15,42,2,1,21,matrices,aleatoria,0.1,1,1.0,37.1904761904762,37.19047619047619,0.0,0.17709750566893426,0.17709750566893423,0.0,0.026467704696854718,0.029029075031353855,0.0,0.0,2,2,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7477039000077639
00035-00000006.soc,soc,15,42,2,2,21,matrices,aleatoria,0.1,1,1.0,27.85714285714286,33.28571428571428,5.428571428571416,0.1326530612244898,0.15850340136054417,0.025850340136054365,0.03529631207346616,0.029029075031353855,0.0,0.0,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.7477039000077639
00035-00000006.soc,soc,15,42,2,1,21,matrices,aleatoria,0.1,2,1.0,30.61904761904762,30.61904761904762,0.0,0.1458049886621315,0.1458049886621315,0.0,0.0256863837457999,0.029051753307870853,0.0,0.0,2,2,"[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.3927586999925552
00035-00000006.soc,soc,15,42,2,2,21,matrices,aleatoria,0.1,2,1.0,33.95238095238095,36.904761904761905,2.952380952380956,0.16167800453514738,0.17573696145124718,0.01405895691609979,0.03740550558865273,0.029051753307870853,0.0,0.0,1,2,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[12, 14], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]]",0.3927586999925552
00035-00000006.soc,soc,15,42,4,1,11,matrices,aleatoria,0.1,0,0.0,32.81818181818181,33.18181818181818,0.36363636363636687,0.15627705627705626,0.158008658008658,0.001731601731601747,0.02922705587457563,0.02262609115987398,0.12380952380952381,5.471980243281818,2,1,"[[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14], [5, 7, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.9749619000067469
00035-00000006.soc,soc,15,42,4,2,11,matrices,aleatoria,0.1,0,0.0,27.363636363636363,27.36363636363636,0.0,0.1303030303030303,0.13030303030303028,0.0,0.02368988461548919,0.02262609115987398,0.12380952380952381,5.471980243281818,1,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.9749619000067469
00035-00000006.soc,soc,15,42,4,3,10,matrices,aleatoria,0.1,0,0.0,30.799999999999997,55.2,24.400000000000006,0.14666666666666664,0.26285714285714284,0.11619047619047622,0.025460088096576607,0.02262609115987398,0.12380952380952381,5.471980243281818,4,1,"[[12, 14], [6, 11], [2, 3, 4, 5, 7, 8, 9, 10, 13, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.9749619000067469
00035-00000006.soc,soc,15,42,4,4,10,matrices,aleatoria,0.1,0,0.0,35.6,43.6,8.0,0.16952380952380952,0.20761904761904762,0.0380952380952381,0.02661283609830923,0.02262609115987398,0.12380952380952381,5.471980243281818,3,1,"[[12, 14], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",0.9749619000067469
