instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00071-00000033.toi,toi,11,1302,2,1,651,matrices,aleatoria,0.5,0,1.0,15.19589510486602,15.195895104866022,0.0,0.13814450095332745,0.13814450095332748,0.0,0.11016362209606413,0.08351888474390616,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1629739000054542
00071-00000033.toi,toi,11,1302,2,2,651,matrices,aleatoria,0.5,0,1.0,15.586191458013868,15.586191458013868,0.0,0.14169264961830788,0.14169264961830788,0.0,0.07082311886197086,0.08351888474390616,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.1629739000054542
00071-00000033.toi,toi,11,1302,2,1,651,matrices,aleatoria,0.5,1,0.0,15.168492006449043,18.20019814386386,3.031706137414819,0.13789538187680947,0.16545634676239873,0.027560964885589262,0.08926752734712738,0.08047779496913299,0.21818181818181817,2.7110809666877818,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.4886465000017779
00071-00000033.toi,toi,11,1302,2,2,651,matrices,aleatoria,0.5,1,0.0,15.605620028768762,18.820768356891477,3.215148328122716,0.14186927298880692,0.1710978941535589,0.029228621164751962,0.07255312644477772,0.08047779496913299,0.21818181818181817,2.7110809666877818,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.4886465000017779
00071-00000033.toi,toi,11,1302,2,1,651,matrices,aleatoria,0.5,2,1.0,15.76497030105305,15.76497030105305,0.0,0.143317911827755,0.143317911827755,0.0,0.06976064715687226,0.07312800706862471,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.21425099999760278
00071-00000033.toi,toi,11,1302,2,2,651,matrices,aleatoria,0.5,2,1.0,15.029383292670511,15.029383292670511,0.0,0.13663075720609555,0.13663075720609555,0.0,0.09956874276458438,0.07312800706862471,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.21425099999760278
00071-00000033.toi,toi,11,1302,8,1,163,matrices,aleatoria,0.5,0,1.0,14.113199196511184,14.113199196511184,0.0,0.1283018108773744,0.1283018108773744,0.0,0.10963689596341132,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,2,163,matrices,aleatoria,0.5,0,1.0,15.841575114878433,15.841575114878435,0.0,0.14401431922616756,0.1440143192261676,0.0,0.0702079805512676,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,3,163,matrices,aleatoria,0.5,0,1.0,15.181426573332612,15.181426573332612,0.0,0.1380129688484783,0.1380129688484783,0.0,0.0909828690059209,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,4,163,matrices,aleatoria,0.5,0,1.0,16.216155523322936,16.216155523322932,0.0,0.14741959566657215,0.14741959566657212,0.0,0.06680864211892293,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,5,163,matrices,aleatoria,0.5,0,1.0,16.38248706250272,16.38248706250272,0.0,0.14893170056820654,0.14893170056820654,0.0,0.07421194696730106,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,6,163,matrices,aleatoria,0.5,0,1.0,15.128870824170589,15.128870824170589,0.0,0.1375351893106417,0.1375351893106417,0.0,0.09360651878147083,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,7,162,matrices,aleatoria,0.5,0,1.0,16.26821268996158,16.26821268996159,0.0,0.14789284263601435,0.14789284263601446,0.0,0.0777919731797494,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,8,162,matrices,aleatoria,0.5,0,1.0,15.032379459130295,15.032379459130297,0.0,0.1366579950830027,0.1366579950830027,0.0,0.10442204100257102,0.062334967791225035,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.382430600002408
00071-00000033.toi,toi,11,1302,8,1,163,matrices,aleatoria,0.5,1,0.0,15.65916204228637,18.457516336564545,2.798354294278175,0.14235601856623972,0.1677956030596777,0.025439584493437955,0.08710068096706229,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,2,163,matrices,aleatoria,0.5,1,0.0,14.091419878104048,17.597873212520877,3.506453334416829,0.12810381707367316,0.15998066556837162,0.03187684849469845,0.07337972355833586,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,3,163,matrices,aleatoria,0.5,1,0.0,15.335000886296402,17.988938190000148,2.6539373037037457,0.13940909896633094,0.16353580172727408,0.02412670276094314,0.10366429833184031,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,4,163,matrices,aleatoria,0.5,1,0.0,16.041679021146617,19.254536448561762,3.2128574274151447,0.14583344564678744,0.17504124044147057,0.029207794794683134,0.1311625841983172,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,5,163,matrices,aleatoria,0.5,1,0.0,16.334850766788424,19.14209237752245,2.8072416107340246,0.1484986433344402,0.17401902161384045,0.025520378279400225,0.1490123445611115,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,6,163,matrices,aleatoria,0.5,1,0.0,15.646279652555325,19.385811810012505,3.7395321574571803,0.14223890593232114,0.1762346528182955,0.033995746885974364,0.060081590161681485,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,7,162,matrices,aleatoria,0.5,1,0.0,15.897072423113919,19.514719075159746,3.6176466520458277,0.14451884021012654,0.1774065370469068,0.03288769683678025,0.09395381213221003,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,8,162,matrices,aleatoria,0.5,1,0.0,15.746694955794663,18.42609746013734,2.6794025043426757,0.14315177232540602,0.16750997691033945,0.024358204584933416,0.0540053591919677,0.05446570131003318,0.21818181818181817,4.005857134563816,2,1,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",0.2400119999947492
00071-00000033.toi,toi,11,1302,8,1,163,matrices,aleatoria,0.5,2,1.0,17.43980819046517,17.43980819046517,0.0,0.15854371082241062,0.15854371082241062,0.0,0.06837184682387398,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,2,163,matrices,aleatoria,0.5,2,1.0,14.977874398125026,14.977874398125028,0.0,0.13616249452840934,0.13616249452840934,0.0,0.09662236016550714,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,3,163,matrices,aleatoria,0.5,2,1.0,14.420360819423305,14.420360819423305,0.0,0.1310941892674846,0.1310941892674846,0.0,0.12851541079907317,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,4,163,matrices,aleatoria,0.5,2,1.0,16.512466607029847,16.512466607029843,0.0,0.15011333279118041,0.1501133327911804,0.0,0.09167088445915085,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,5,163,matrices,aleatoria,0.5,2,1.0,16.28662531863486,16.28662531863486,0.0,0.14806023016940784,0.14806023016940784,0.0,0.07289603585621117,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,6,163,matrices,aleatoria,0.5,2,1.0,15.053503220874928,15.053503220874928,0.0,0.13685002928068116,0.13685002928068116,0.0,0.09865968744446293,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,7,162,matrices,aleatoria,0.5,2,1.0,14.9933046864062,14.993304686406205,0.0,0.13630276987642,0.13630276987642004,0.0,0.10668151174422372,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
00071-00000033.toi,toi,11,1302,8,8,162,matrices,aleatoria,0.5,2,1.0,14.728231361051613,14.728231361051613,0.0,0.13389301237319648,0.13389301237319648,0.0,0.11635096989051008,0.05154839774420001,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.42822570000134874
