instancia,tipo,n,m,num_clientes,cliente_id,m_cliente,metodo_federado,tecnica,b,seed,kendall_tau_global,obj_local,obj_federado_en_cliente,perdida_local,obj_local_norm,obj_federado_en_cliente_norm,perdida_local_norm,distancia_entrada_local,distancia_entrada_global,distancia_salida_global,sensibilidad_global,n_buckets_local,n_buckets_federado,buckets_local,buckets_federado,tiempo
00071-00000033.toi,toi,11,1302,4,1,326,matrices,cerca_empate,0.05,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.02665589236993755,0.013917983964456624,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.12312489999749232
00071-00000033.toi,toi,11,1302,4,2,326,matrices,cerca_empate,0.05,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.017275402929953818,0.013917983964456624,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.12312489999749232
00071-00000033.toi,toi,11,1302,4,3,325,matrices,cerca_empate,0.05,0,1.0,15.812577784427974,15.812577784427972,0.0,0.1437507071311634,0.1437507071311634,0.0,0.01626366796542569,0.013917983964456624,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.12312489999749232
00071-00000033.toi,toi,11,1302,4,4,325,matrices,cerca_empate,0.05,0,1.0,15.517175511954441,15.517175511954441,0.0,0.14106523192685855,0.14106523192685855,0.0,0.019631515233687294,0.013917983964456624,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.12312489999749232
00071-00000033.toi,toi,11,1302,4,1,326,matrices,cerca_empate,0.1,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.05331178473987509,0.027835967928913262,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.09661490000144113
00071-00000033.toi,toi,11,1302,4,2,326,matrices,cerca_empate,0.1,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.034550805859907635,0.027835967928913262,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.09661490000144113
00071-00000033.toi,toi,11,1302,4,3,325,matrices,cerca_empate,0.1,0,1.0,15.812577784427974,15.812577784427972,0.0,0.1437507071311634,0.1437507071311634,0.0,0.032527335930851387,0.027835967928913262,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.09661490000144113
00071-00000033.toi,toi,11,1302,4,4,325,matrices,cerca_empate,0.1,0,1.0,15.517175511954441,15.517175511954441,0.0,0.14106523192685855,0.14106523192685855,0.0,0.039263030467374595,0.027835967928913262,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.09661490000144113
00071-00000033.toi,toi,11,1302,4,1,326,matrices,cerca_empate,0.5,0,1.0,14.957601976237273,14.957601976237273,0.0,0.1359781997839752,0.1359781997839752,0.0,0.1350760540233377,0.0704769930002394,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.15858630000730045
00071-00000033.toi,toi,11,1302,4,2,326,matrices,cerca_empate,0.5,0,1.0,15.64477889318092,15.64477889318092,0.0,0.1422252626652811,0.1422252626652811,0.0,0.09620250664754054,0.0704769930002394,0.0,0.0,2,2,"[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]","[[3, 4, 9], [1, 2, 5, 6, 7, 8, 10, 11]]",0.15858630000730045
