instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00035-00000002.soc,soc,15,42,2,rankings,movimiento,b=0.3,1,31.571428571428577,24.90476190476191,0.8571428571428577,2,1,0.1392151999752968,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,local,b=0.0,2,31.571428571428577,31.571428571428577,0.0,2,2,0.477394999936223,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,2,rankings,local,b=0.1,2,31.571428571428577,21.23809523809524,0.8571428571428577,2,1,0.1347992999944836,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,local,b=0.2,2,31.571428571428577,20.95238095238096,0.8571428571428577,2,1,0.1167919000145047,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,local,b=0.3,2,31.571428571428577,21.428571428571438,0.8571428571428577,2,1,0.0894100000150501,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,movimiento,b=0.0,2,31.571428571428577,31.571428571428577,0.0,2,2,0.5554872999200597,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,2,rankings,movimiento,b=0.1,2,31.571428571428577,26.880952380952383,0.8571428571428577,2,1,0.2528653999324888,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,movimiento,b=0.2,2,31.571428571428577,28.80952380952381,0.8571428571428577,2,1,0.2879456999944523,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,2,rankings,movimiento,b=0.3,2,31.571428571428577,20.78571428571429,0.8571428571428577,2,1,0.0954301999881863,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.0,0,31.571428571428577,31.571428571428577,0.0,2,2,0.4952627000166103,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.1,0,31.571428571428577,24.666666666666668,0.8571428571428577,2,1,0.1768607000121846,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.2,0,31.571428571428577,21.04761904761905,0.8571428571428577,2,1,0.1136169999372214,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.3,0,31.571428571428577,19.66666666666667,0.8571428571428577,2,1,0.1173314000479877,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.0,0,31.571428571428577,31.571428571428577,0.0,2,2,0.5581041999394074,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.1,0,31.571428571428577,27.95238095238096,0.8571428571428577,2,1,0.3942531000357121,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
