instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00006-00000001.toc,toc,30,9,2,rankings,movimiento,b=0.0,0,33.22222222222223,33.22222222222223,0.0,13,13,2.948701100074686,1.0,"[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3, 10], [5, 22, 24, 26, 28], [7, 27], [9, 29], [8, 25], [1, 12, 13, 15], [16, 20], [6]]","[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3, 10], [5, 22, 24, 26, 28], [7, 27], [9, 29], [8, 25], [1, 12, 13, 15], [16, 20], [6]]"
00006-00000001.toc,toc,30,9,2,rankings,movimiento,b=0.1,0,33.22222222222223,77.22222222222224,4.444444444444443,13,10,190.41877300001212,0.9697696442751792,"[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3, 10], [5, 22, 24, 26, 28], [7, 27], [9, 29], [8, 25], [1, 12, 13, 15], [16, 20], [6]]","[[30], [2, 21], [18], [4, 14, 17, 19, 23], [11], [3], [5, 7, 10, 22, 24, 26, 27, 28], [8, 9, 25, 29], [1, 12, 13, 15], [6, 16, 20]]"
